,sentence,pos,language,switch
396,lo normal ajá .,pro:obj adj co .,ESP ESP ESP,0
397,.,None,,0
398,quieres luz ?,v n ?,ESP ESP,0
399,le hace falta luz no ?,pro:ind v v n adv ?,ESP ESP ESP ESP ESP,0
400,okay .,co .,ESP,0
401,Lily ya yo no puedo seguirte .,n:prop adv pro:sub adv v inf .,ESP ESP ESP ESP ESP ESP,0
402,yo sé mami .,pro:sub v n .,ESP ESP ESP,0
403,.,None,,0
404,se enciende la luz con ese ...,pro:refl v det:art n prep det:dem +...,ESP ESP ESP ESP ESP ESP,0
405,.,None,,0
406,.,None,,0
407,.,None,,0
408,después puede encenderlo con el la esta .,adv v inf prep det:art det:art imp .,ESP ESP ESP ESP ESP ESP ESP,0
409,.,None,,0
410,y pueden abrir los .,coord v inf det:art .,ESP ESP ESP ESP,0
411,.,None,,0
412,eso mismo me entiendes .,pro:dem adj pro:obj v .,ESP ESP ESP ESP,0
413,oye Lily .,v n:prop .,ESP ESP,0
414,what's wrong my ?,rel adj pro:poss:det ?,ESP ESP ESP,0
415,what are all these people doing in our home right ?,pro:wh aux qn det n part prep pro:poss:det n n ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
416,mira qué quiet .,co pro:int L2 .,ESP ESP ENG,1
417,I know .,pro:sub v .,ESP ESP,0
418,I know .,pro:sub v .,ESP ESP,0
419,mira qué quiet .,co pro:int L2 .,ESP ESP ENG,1
420,we don't like all these people in our home I know .,pro:sub mod v qn det n prep pro:poss:det n pro:sub v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
421,you're a good boy .,pro det adj n .,ESP ESP ESP ESP,0
422,mama didn't give you a treat after you in the neighbor's grass .,n mod v pro det n prep pro prep det n n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
423,that's why you're next to mama you wanna treat ?,pro:dem adv:wh pro adv prep n pro v n ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
424,you want a treat baby boy ?,pro v det n n n ?,ESP ESP ESP ESP ESP ESP,0
425,he's a good boy .,pro:sub det adj n .,ESP ESP ESP ESP,0
426,come here .,v adv .,ESP ESP,0
427,hey .,co .,ESP,0
428,wanna treat you're a good boy .,v n pro det adj n .,ESP ESP ESP ESP ESP ESP,0
429,come here come here .,v adv v adv .,ESP ESP ESP ESP,0
430,good boy .,adj n .,ESP ESP,0
431,.,None,,0
432,Lily es mañana cuando tú vas al médico ?,n:prop cop adv conj pro:sub v aprep n ?,ESP ESP ESP ESP ESP ESP ESP ESP,0
433,la cita es a las tres .,pro:obj v cop aprep det:art det:num .,ESP ESP ESP ESP ESP ESP,0
434,a las tres ?,aprep det:art det:num ?,ESP ESP ESP,0
435,sí pero mami yo iré sola .,co conj n pro:sub v adj .,ESP ESP ESP ESP ESP ESP,0
436,no quieres que te acompañe entonces ?,adv v pro:rel pro:obj v adv ?,ESP ESP ESP ESP ESP ESP,0
437,no no me hace falta que me acompañes .,adv adv pro:obj v v pro:rel pro:obj v .,ESP ESP ESP ESP ESP ESP ESP ESP,0
438,ah entonces no vengo mañana .,co adv adv v adv .,ESP ESP ESP ESP ESP,0
439,no no puedes venir .,adv adv v inf .,ESP ESP ESP ESP,0
440,pero no me hace falta que me acompañes .,conj adv pro:obj v v pro:rel pro:obj v .,ESP ESP ESP ESP ESP ESP ESP ESP,0
441,ah .,co .,ESP,0
442,vengo .,v .,ESP,0
443,pero no te acompaño .,conj adv pro:obj v .,ESP ESP ESP ESP,0
444,si quieres me acompañan .,conj v pro:obj v .,ESP ESP ESP ESP,0
445,pero no hace falta .,conj adv v v .,ESP ESP ESP ESP,0
446,bueno yo no sé con papi porque papi mañana tiene que ir a lo del seguro .,co pro:sub adv v prep n conj n adv v pro:rel inf aprep pro:obj prep co .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
447,no sé a qué hora va a venir .,adv v aprep pro:int n v aprep inf .,ESP ESP ESP ESP ESP ESP ESP ESP,0
448,si va a venir a tiempo para que tú te vayas .,conj v aprep inf aprep n prep pro:rel pro:sub pro:obj v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
449,así que eso sí no sé .,adv pro:rel pro:dem co adv v .,ESP ESP ESP ESP ESP ESP,0
450,por eso digo no quiero que te pongas con estrés .,prep pro:dem v adv v pro:rel pro:obj v prep n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
451,a qué hora es tu consulta mañana ?,aprep pro:int n cop det:pos v adv ?,ESP ESP ESP ESP ESP ESP ESP,0
452,te dijo que a las tres .,pro:obj v pro:rel aprep det:art det:num .,ESP ESP ESP ESP ESP ESP,0
453,tres .,det:num .,ESP,0
454,es el ultrasonido es a las tres .,cop det:art n cop aprep det:art det:num .,ESP ESP ESP ESP ESP ESP ESP,0
455,y después tengo el médico me va a ver .,coord adv v det:art n pro:obj v aprep inf .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
456,y me va a tocar .,coord pro:obj v aprep inf .,ESP ESP ESP ESP ESP,0
457,y me va a ver si estoy dilatada o no .,coord pro:obj v aprep inf conj aux part coord adv .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
458,después de hoy yo creo que sí .,adv prep adv pro:sub v pro:rel co .,ESP ESP ESP ESP ESP ESP ESP,0
459,no sí me dio un dolorcito aquí abajo .,adv co pro:obj v det:art n adv adv .,ESP ESP ESP ESP ESP ESP ESP ESP,0
460,beautiful .,adj .,ESP,0
461,I love my dog .,pro:sub v pro:poss:det n .,ESP ESP ESP ESP,0
462,.,None,,0
463,estaba tranquilita ahí ya .,cop adj adv adv .,ESP ESP ESP ESP,0
464,you're beautiful boy .,pro adj n .,ESP ESP ESP,0
465,mama loves you Pucho .,L2 L2 L2 n:prop .,ENG ENG ENG ESP,1
466,sí mami ya voy a //.,co n adv v aprep +//.,ESP ESP ESP ESP ESP,0
467,Lorena en la graduación podemos tener una mujer dando a luz .,n:prop prep det:art n v inf det:art co:voc ger aprep n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
468,.,None,,0
469,no .,adv .,ESP,0
470,dando a luz porque al paso que va termina ahorita .,ger aprep n conj aprep co pro:rel v v adv .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
471,.,None,,0
472,.,None,,0
473,oh right you're walking now in December .,co n pro part adv prep n:prop .,ESP ESP ESP ESP ESP ESP ESP,0
474,.,None,,0
475,.,None,,0
476,uhuh .,co .,ESP,0
477,.,None,,0
478,uhuh .,co .,ESP,0
479,.,None,,0
480,how frustrating .,adv:wh part .,ESP ESP,0
481,.,None,,0
482,right but only yeah .,adv conj adv co .,ESP ESP ESP ESP,0
483,.,None,,0
484,.,None,,0
485,.,None,,0
486,.,None,,0
487,mhm .,co .,ESP,0
488,.,None,,0
489,.,None,,0
490,.,None,,0
491,.,None,,0
492,.,None,,0
493,.,None,,0
494,oh my gosh .,co pro:poss:det co .,ESP ESP ESP,0
495,.,None,,0
496,right .,co .,ESP,0
497,.,None,,0
498,yeah yeah .,co co .,ESP ESP,0
499,.,None,,0
500,right .,co .,ESP,0
501,.,None,,0
502,exactly and you probably already put it in your calendar .,adv coord pro adv adv v pro prep pro:poss:det n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
503,.,None,,0
504,.,None,,0
505,.,None,,0
506,Lily esta es soda bread ?,n:prop imp cop n L2 ?,ESP ESP ESP ESP ENG,1
507,riquísimo que está .,adj pro:rel cop .,ESP ESP ESP,0
508,soda bread ?,n L2 ?,ESP ENG,1
509,quién te lo dio ?,pro:int pro:obj pro:obj v ?,ESP ESP ESP ESP,0
510,no lo compré en un Dixie .,adv pro:obj v prep det:art n:prop .,ESP ESP ESP ESP ESP ESP,0
511,.,None,,0
512,por saint Patrick day .,prep L2 n:prop L2 .,ESP ENG ESP ENG,1
513,en San yo no lo creo .,prep n:prop pro:sub adv pro:obj v .,ESP ESP ESP ESP ESP ESP,0
514,por qué tú no me lo dijiste para yo buscarlo ?,prep pro:int pro:sub adv pro:obj pro:obj v prep pro:sub inf ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
515,ah pues mami no pensé .,co co n adv v .,ESP ESP ESP ESP ESP,0
516,a mi me encanta este pan .,aprep det:pos pro:obj v det:dem n .,ESP ESP ESP ESP ESP ESP,0
517,pensé tanto en sister Mary .,v det:indef prep L2 n:prop .,ESP ESP ESP ENG ESP,1
518,I know .,pro:sub v .,ESP ESP,0
519,fíjate que el en seguida lo conocí .,imp pro:rel det:art prep adj pro:obj v .,ESP ESP ESP ESP ESP ESP ESP,0
520,si quieres //.,conj v +//.,ESP ESP,0
521,si quieres un pedacito con mantequilla .,conj v det:art n prep n .,ESP ESP ESP ESP ESP ESP,0
522,un pedacito .,det:art n .,ESP ESP,0
523,y también un pedazo .,coord adv det:art n .,ESP ESP ESP ESP,0
524,yo cómetelo cómetelo .,pro:sub imp pro:clit pro:clit,ESP ESP ESP,0
525,y también un pedazo .,coord adv det:art n .,ESP ESP ESP ESP,0
526,llévatelo llévatelo .,imp pro:clit pro:clit,ESP ESP,0
527,no no si es muy grande para mí ahora .,adv adv conj cop adv adj prep pro:prep adv .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
528,pero a mí me encanta .,conj aprep pro:prep pro:obj v .,ESP ESP ESP ESP ESP,0
529,"tan pronto lo vi digo ""/.","adv adv pro:obj v v +""/.",ESP ESP ESP ESP ESP,0
530,huy esto es soda bread .,co pro:dem cop n L2 .,ESP ESP ESP ESP ENG,1
531,es soda bread esto también .,cop n L2 pro:dem adv .,ESP ESP ENG ESP ESP,1
532,que la que era jefa mía una monja es ay Irish .,pro:rel pro:obj pro:rel cop n pro:pos pro:dem n cop co n:prop:L2 .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
533,Irish .,n:prop .,ESP,0
534,irlandesa .,n .,ESP,0
535,y siempre ella me hacía esto .,coord adv pro:sub pro:obj v pro:dem .,ESP ESP ESP ESP ESP ESP,0
536,y me lo regalaba .,coord pro:obj pro:obj v .,ESP ESP ESP ESP,0
537,.,None,,0
538,y es tan por lo menos a nosotros nos encanta .,coord cop adv prep pro:obj adv aprep pro:sub pro:obj v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
539,.,None,,0
540,pero que después de que vine de Nueva_York ya no lo como más .,conj pro:rel adv prep pro:rel v prep n:prop adv adv pro:obj adv adv .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
541,pero es para nosotros nos gusta mucho .,conj cop prep pro:sub pro:obj v adv .,ESP ESP ESP ESP ESP ESP ESP,0
542,me imagino que no /.,pro:obj v pro:rel adv +/.,ESP ESP ESP ESP,0
543,mami y la llamaste para Saint_Patricks_Day ?,n coord pro:obj v prep n:prop:L2 ?,ESP ESP ESP ESP ESP ESP,0
544,sí pero no pude hablar con ella .,co conj adv v inf prep pro:sub .,ESP ESP ESP ESP ESP ESP ESP,0
545,no estaba .,adv cop .,ESP ESP,0
546,ah bueno pero la llamaste .,co co conj pro:obj v .,ESP ESP ESP ESP ESP,0
547,pero le dejé //.,conj pro:ind v +//.,ESP ESP ESP,0
548,sí tempranito por la mañana .,co adj prep det:art adv .,ESP ESP ESP ESP ESP,0
549,fue tempranito fue el mismo día que no el día después que hubo una grúa que se cayó en un edificio de Nueva_York .,cop adj cop det:art adj n pro:rel adv det:art n adv pro:rel aux pro:dem n pro:rel pro:refl v prep det:art n prep n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
550,sí .,co .,ESP,0
551,.,None,,0
552,sí sí sí .,co co co .,ESP ESP ESP,0
553,ajá .,co .,ESP,0
554,sí .,co .,ESP,0
555,pero la llamé al día siguiente .,conj pro:obj v aprep n adj .,ESP ESP ESP ESP ESP ESP,0
556,.,None,,0
557,no no mi amor que estoy haciendo el café mi cielo .,adv adv det:pos n prep aux ger det:art n det:pos n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
558,no gracias .,adv n .,ESP ESP,0
559,que ...,pro:rel +...,ESP,0
560,tú quieres café por fin verdad mi cielo ?,pro:sub v n prep n co det:pos co:voc ?,ESP ESP ESP ESP ESP ESP ESP ESP,0
561,sí .,co .,ESP,0
562,.,None,,0
563,tú y tu papá quieren café verdad ?,pro:sub coord det:pos n v n co ?,ESP ESP ESP ESP ESP ESP ESP,0
564,.,None,,0
565,yeah .,co .,ESP,0
566,when we redid the cabinets .,conj pro:sub re#v det n .,ESP ESP ESP ESP ESP,0
567,I asked for this built and that built .,pro:sub v prep pro:dem v coord rel v .,ESP ESP ESP ESP ESP ESP ESP ESP,0
568,I mean I wanted all the way up .,pro:sub v pro:sub v qn det n prep .,ESP ESP ESP ESP ESP ESP ESP ESP,0
569,which was a mistake .,rel cop det n .,ESP ESP ESP ESP,0
570,because look what happen .,conj v pro:wh v .,ESP ESP ESP ESP,0
571,the guy didn't measure correctly .,det n mod v adv .,ESP ESP ESP ESP ESP,0
572,now we can't change the lightbulb .,adv pro:sub mod v det n .,ESP ESP ESP ESP ESP ESP,0
573,I have to move that to the centre close that up .,pro:sub v prep n rel prep det n adj pro:dem adv .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
574,and also the ceiling is not leveled .,conj adv det n aux neg part .,ESP ESP ESP ESP ESP ESP ESP,0
575,so I have a big gap there .,conj pro:sub v det adj n adv .,ESP ESP ESP ESP ESP ESP ESP,0
576,.,None,,0
577,it was a mess .,pro cop det n .,ESP ESP ESP ESP,0
578,never get cabinets up to the ceiling .,adv v n adv prep det n .,ESP ESP ESP ESP ESP ESP ESP,0
579,.,None,,0
580,cabinets roof because it's never leveled .,n n conj pro adv part .,ESP ESP ESP ESP ESP ESP,0
581,that's why I have this really cheap popcorn .,pro:dem adv:wh pro:sub v det adv adj n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
582,.,None,,0
583,so I have to get an electrician to remove the light .,co pro:sub v inf v det n inf v det n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
584,and seal that one .,conj v det pro:indef .,ESP ESP ESP ESP,0
585,and put popcorn .,conj v n .,ESP ESP ESP,0
586,and I'm not gonna take out the popcorn .,conj pro:sub neg part v prep det n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
587,.,None,,0
588,yo acabo de hacer los gabinetes de mi casa .,pro:sub v prep inf det:art n prep det:pos imp .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
589,y me dice el carpintero .,coord pro:obj v det:art n .,ESP ESP ESP ESP ESP,0
590,me dice /.,pro:obj v +/.,ESP ESP,0
591,yo tengo muchos problemas para instalarlos porque cómo las medidas exactas .,pro:sub v det:indef n prep inf conj pro:int pro:obj part adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
592,pero no hay paredes iguales .,conj adv v n adj .,ESP ESP ESP ESP ESP,0
593,no hay pisos ...,adv v n +...,ESP ESP ESP,0
594,entonces todo me queda después que ya yo lo hice todo por medida .,co det:indef pro:obj v adv pro:rel adv pro:sub pro:obj v det:indef prep part .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
595,y es culpa del techo o de la pared o del piso .,coord cop v prep n coord prep det:art n coord prep v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
596,.,None,,0
597,sí .,co .,ESP,0
598,y aquí mira ve .,coord adv co co .,ESP ESP ESP ESP,0
599,.,None,,0
600,que aquí no se le quedó allá arriba .,pro:rel adv adv pro:refl pro:ind v adv adv .,ESP ESP ESP ESP ESP ESP ESP ESP,0
601,.,None,,0
602,allí quedó un pedazo .,adv v det:art n .,ESP ESP ESP ESP,0
603,.,None,,0
604,a sí ?,aprep co ?,ESP ESP,0
605,.,None,,0
606,levelled ajá .,L2 co .,ENG ESP,1
607,.,None,,0
608,no pesa mucho verdad .,adv v adv co .,ESP ESP ESP ESP,0
609,it's annoying .,pro part .,ESP ESP,0
610,.,None,,0
611,it's annoying it's so annoying .,pro part pro adv part .,ESP ESP ESP ESP ESP,0
612,.,None,,0
613,.,None,,0
614,yo como pude le saqué un poquito las cosas hacia adelante .,pro:sub adv v pro:ind v det:art pro:indef pro:obj v prep adv .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
615,I think it's no it happens .,pro:sub v pro co pro v .,ESP ESP ESP ESP ESP ESP,0
616,.,None,,0
617,tu sabes le rodé un poquito la mesa .,det:pos co pro:ind v det:art pro:indef det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
618,pero más de ahí no podía hacer .,conj adv prep adv adv v inf .,ESP ESP ESP ESP ESP ESP ESP,0
619,mami yo también quiero un puchito .,n pro:sub adv v det:art n .,ESP ESP ESP ESP ESP ESP,0
620,no de este ?,adv prep imp ?,ESP ESP ESP,0
621,me apetece .,pro:obj v .,ESP ESP,0
622,bueno pero no te pero .,co conj adv pro:obj conj .,ESP ESP ESP ESP ESP,0
623,un puchito no más y nada más .,det:art n adv adv coord v adv .,ESP ESP ESP ESP ESP ESP ESP,0
624,mojarte los labios .,inf det:art n .,ESP ESP ESP,0
625,mojarme los labios .,inf det:art n .,ESP ESP ESP,0
626,.,None,,0
627,te lo voy a servir en una cucharita .,pro:obj pro:obj v aprep inf prep det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
628,no mami .,adv n .,ESP ESP,0
629,eso es un buchito ?,pro:dem cop det:art n ?,ESP ESP ESP ESP,0
630,.,None,,0
631,ya .,adv .,ESP,0
632,.,None,,0
633,este es un café muy fuerte Lily .,det:dem cop det:art n adv adj n:prop .,ESP ESP ESP ESP ESP ESP ESP,0
634,.,None,,0
635,seguro .,co .,ESP,0
636,ay cómo está tu esposa ?,co pro:int cop det:pos n ?,ESP ESP ESP ESP ESP,0
637,.,None,,0
638,sí ?,co ?,ESP,0
639,en qué mes anda ya en el cuarto .,prep pro:int n co adv prep det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
640,.,None,,0
641,en el cuarto ay mi madre .,prep det:art n co det:pos n .,ESP ESP ESP ESP ESP ESP,0
642,the is also pregnant .,det cop adv adj .,ESP ESP ESP ESP,0
643,and they have two children already .,conj pro:sub v det:num n adv .,ESP ESP ESP ESP ESP ESP,0
644,.,None,,0
645,qué emoción .,pro:int n .,ESP ESP,0
646,ya //.,adv +//.,ESP,0
647,.,None,,0
648,.,None,,0
649,ya el tercero no es tan emocionante .,adv det:art adj:num adv cop adv adj .,ESP ESP ESP ESP ESP ESP ESP,0
650,.,None,,0
651,no qué malo .,adv pro:int adj .,ESP ESP ESP,0
652,la noches sin poder dormir .,det:art n prep inf inf .,ESP ESP ESP ESP ESP,0
653,.,None,,0
654,.,None,,0
655,.,None,,0
656,.,None,,0
657,no pero ten cuidado porque si es el varón los gustos van a hacer diferentes .,adv conj imp co conj conj cop det:art adj det:art n v aprep inf adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
658,entonces aprendes los nuevos gustos .,adv v det:art adj n .,ESP ESP ESP ESP ESP,0
659,.,None,,0
660,Peter ya tienes tres niños ?,n:prop adv v det:num n ?,ESP ESP ESP ESP ESP,0
661,Peter cuándo se va a saber ?,n:prop pro:int pro:refl v aprep inf ?,ESP ESP ESP ESP ESP ESP,0
662,.,None,,0
663,cuándo se va a saber ?,pro:int pro:refl v aprep inf ?,ESP ESP ESP ESP ESP,0
664,dos .,det:num .,ESP,0
665,el sexo ?,det:art n ?,ESP ESP,0
666,.,None,,0
667,el sonograma y ya van a saber el sexo .,det:art n coord adv v aprep inf det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
668,.,None,,0
669,qué emoción .,pro:int n .,ESP ESP,0
670,ay dios mío .,co co pro:pos .,ESP ESP ESP,0
671,qué emoción .,pro:int n .,ESP ESP,0
672,y no quieres otra niña .,coord adv v det:indef n .,ESP ESP ESP ESP ESP,0
673,quieres un varón .,v det:art adj .,ESP ESP ESP,0
674,.,None,,0
675,no Peter me dijo que si nace otra niñita el va a tratar para el cuarto que sea el varón .,adv n:prop pro:obj v pro:rel conj imp det:indef n det:art v aprep inf prep det:art n pro:rel cop det:art adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
676,.,None,,0
677,.,None,,0
678,tu viste ?,det:pos v ?,ESP ESP,0
679,que me sonrió rápido .,pro:rel pro:obj v adj .,ESP ESP ESP ESP,0
680,.,None,,0
681,como diciendo /.,adv ger +/.,ESP ESP,0
682,Nataly estás hablando de más .,n:prop aux ger prep adv .,ESP ESP ESP ESP ESP,0
683,mi cuñada Lorie .,det:pos n n:prop .,ESP ESP ESP,0
684,ella le dijo al esposo que ...,pro:sub pro:ind v aprep n pro:rel +...,ESP ESP ESP ESP ESP ESP,0
685,ella tiene una niña de tres años .,pro:sub v det:art co:voc prep det:num n .,ESP ESP ESP ESP ESP ESP ESP,0
686,y tiene mellizos .,coord v n .,ESP ESP ESP,0
687,un varón y una hembra .,det:art adj coord pro:dem n .,ESP ESP ESP ESP ESP,0
688,recién nacidos tienen cinco meses .,adv part v det:num n .,ESP ESP ESP ESP ESP,0
689,"y le dijo al marido ""/.","coord pro:ind v aprep n +""/.",ESP ESP ESP ESP ESP,0
690,Alberto en un año quisiera intentar para otro varón .,n:prop prep det:art n v inf prep det:indef adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
691,porque quieren dos niñas y dos varones .,conj v det:num n coord det:num adj .,ESP ESP ESP ESP ESP ESP ESP,0
692,pero y Alberto .,conj coord n:prop .,ESP ESP ESP,0
693,no nada que ver porque ella está en la casa no trabaja .,adv v pro:rel inf conj pro:sub cop prep det:art n adv v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
694,pero llega el marido después del trabajo .,conj v det:art n adv prep v .,ESP ESP ESP ESP ESP ESP ESP,0
695,y es él quien le cocina .,coord cop pro:sub pro:rel pro:ind v .,ESP ESP ESP ESP ESP ESP,0
696,tuvo suerte .,v n .,ESP ESP,0
697,es él quien le cocina porque ella con dos mellizos .,cop pro:sub pro:rel pro:ind v conj pro:sub prep det:num n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
698,.,None,,0
699,no no pero es verdad es verdad .,adv adv conj cop co cop co .,ESP ESP ESP ESP ESP ESP ESP,0
700,y está dando pecho pues es mucho trabajo .,coord aux ger n co cop adv v .,ESP ESP ESP ESP ESP ESP ESP ESP,0
701,ella dice .,pro:sub v .,ESP ESP,0
702,y la creo le creo .,coord pro:obj v pro:ind v .,ESP ESP ESP ESP ESP,0
703,no pero es verdad es verdad es verdad .,adv conj cop co cop co cop co .,ESP ESP ESP ESP ESP ESP ESP ESP,0
704,no para .,adv prep .,ESP ESP,0
705,entonces el marido trabaja todo el día con FPL .,adv det:art n v det:indef det:art n prep n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
706,es ingeniero en FPL .,cop n prep n:prop .,ESP ESP ESP ESP,0
707,llega a la casa a cocinarle a la mujer .,v aprep det:art n aprep inf aprep det:art co .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
708,y estar con la niña de tres años .,coord inf prep det:art n prep det:num n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
709,bañarla y ...,inf coord +...,ESP ESP,0
710,sí pero la niña de tres años rinde por cuatro niños .,co conj det:art n prep det:num n v prep det:num n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
711,sí porque es una loca .,co conj cop det:art adj .,ESP ESP ESP ESP ESP,0
712,es linda .,cop adj .,ESP ESP,0
713,es preciosa .,cop adj .,ESP ESP,0
714,pero esa niña no para .,conj det:dem co:voc adv prep .,ESP ESP ESP ESP ESP,0
715,es hiperactiva .,cop adj .,ESP ESP,0
716,el pobre Alberto .,det:art co:voc n:prop .,ESP ESP ESP,0
717,.,None,,0
718,eh ?,co ?,ESP,0
719,no no pero esta /.,adv adv conj imp +/.,ESP ESP ESP ESP,0
720,.,None,,0
721,no no pero esta niña es super .,adv adv conj det:dem n cop n .,ESP ESP ESP ESP ESP ESP ESP,0
722,no esta es un terremoto .,adv imp cop det:art n .,ESP ESP ESP ESP ESP,0
723,esta se pasa de lo normal .,det:dem pro:refl v prep pro:obj adj .,ESP ESP ESP ESP ESP ESP,0
724,es un terremoto .,cop det:art n .,ESP ESP ESP,0
725,.,None,,0
726,.,None,,0
727,y a veces ni eso porque se le cae el biberón .,coord aprep n coord pro:dem conj pro:refl pro:ind v det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
728,y entonces empiezan a llorar porque se le cayó el biberón .,coord adv v aprep inf conj pro:refl pro:ind v det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
729,.,None,,0
730,no pero /.,adv conj +/.,ESP ESP,0
731,.,None,,0
732,tu mujer trabaja no ?,det:pos co:voc v adv ?,ESP ESP ESP ESP,0
733,.,None,,0
734,sí .,co .,ESP,0
735,así que es trabajo los dos después del trabajo .,adv pro:rel cop v det:art det:num adv prep n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
736,.,None,,0
737,no Peter es buen padre .,adv n:prop cop adj n .,ESP ESP ESP ESP ESP,0
738,lo aprendió de su papá .,pro:obj v prep det:pos n .,ESP ESP ESP ESP ESP,0
739,yo creo que no me oyó .,pro:sub v pro:rel adv pro:obj v .,ESP ESP ESP ESP ESP ESP,0
740,sí el te oyó .,co det:art pro:obj v .,ESP ESP ESP ESP,0
741,.,None,,0
742,que Peter es buen padre porque lo aprendió de su papá .,pro:rel n:prop cop adj n conj pro:obj v prep det:pos n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
743,.,None,,0
744,se quedó callado .,pro:refl v part .,ESP ESP ESP,0
745,usted es el papá .,pro:sub cop det:art n .,ESP ESP ESP ESP,0
746,.,None,,0
747,no no escuchó no quiere escuchar no quiere escuchar ?,adv adv v adv v inf adv v inf ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
748,voy a tener que hablar con su señora el domingo que viene en misa .,v aprep inf pro:rel inf prep det:pos n det:art n pro:rel v prep n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
749,.,None,,0
750,mira a Pucho que tranquilito está ahí escondido .,v aprep n:prop pro:rel adj cop adv part .,ESP ESP ESP ESP ESP ESP ESP ESP,0
751,no el está bello .,adv det:art cop adj .,ESP ESP ESP ESP,0
752,el Pucho .,det:art n:prop .,ESP ESP,0
753,.,None,,0
754,that's what scares me .,pro:dem adv v pro:obj .,ESP ESP ESP ESP,0
755,.,None,,0
756,Pucho ?,n:prop ?,ESP,0
757,it didn't scare me .,pro mod v pro:obj .,ESP ESP ESP ESP,0
758,but hay muchos concerns .,L2 v det:indef L2 .,ENG ESP ESP ENG,1
759,Pucho durmió como un bebito anoche .,n:prop v adv det:art n adv .,ESP ESP ESP ESP ESP ESP,0
760,a good boy .,det adj n .,ESP ESP ESP,0
761,there's a good boy the house .,pro:exist det adj n det n .,ESP ESP ESP ESP ESP ESP,0
762,yes he is .,co pro:sub cop .,ESP ESP ESP,0
763,.,None,,0
764,ah sí ?,co co ?,ESP ESP,0
765,.,None,,0
766,ay dios .,co co .,ESP ESP,0
767,se despierta para qué Peter ?,pro:refl v prep pro:int n:prop ?,ESP ESP ESP ESP ESP,0
768,.,None,,0
769,I yeah too yeah yeah .,pro:sub co adv co co .,ESP ESP ESP ESP ESP,0
