,sentence,pos,language,switch
384,los managers de la semana pasada no se sentían enfermos .,pro:obj L2 prep det:art n part adv pro:refl v adj .,ESP ENG ESP ESP ESP ESP ESP ESP ESP ESP,1
385,cualquiera día se te va a ir a ti .,pro:indef n pro:refl pro:obj v aprep inf aprep pro:prep .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
386,bueno ahora al revés .,co adv aprep n .,ESP ESP ESP ESP,0
387,mhm yeah well the fact que ellos are covering me up .,L2 co L2 L2 L2 prep pro:sub L2 L2 L2 L2 .,ENG ESP ENG ENG ENG ESP ESP ENG ENG ENG ENG,1
388,I had to cover everybody .,pro:sub v inf v pro:indef .,ESP ESP ESP ESP ESP,0
389,why would you have to do that ?,adv:wh mod pro v inf v pro:dem ?,ESP ESP ESP ESP ESP ESP ESP,0
390,mhm ?,co ?,ESP,0
391,por qué ?,prep pro:int ?,ESP ESP,0
392,porque tienes un título ?,conj v det:art n ?,ESP ESP ESP ESP,0
393,estúpido título ahí que no me sirve para nada .,co n adv pro:rel adv pro:obj v prep v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
394,makes no sense .,v qn n .,ESP ESP ESP,0
395,I know .,pro:sub v .,ESP ESP,0
396,makes no sense whatsoever .,v qn n pro:wh .,ESP ESP ESP ESP,0
397,pues si yo tengo una familia tan rara .,co conj pro:sub v det:art n adv adj .,ESP ESP ESP ESP ESP ESP ESP ESP,0
398,por qué ?,prep pro:int ?,ESP ESP,0
399,I think yo soy adopted .,n:prop:L2 L2 pro:sub cop L2 .,ESP ENG ESP ESP ENG,1
400,yeah .,co .,ESP,0
401,mhm .,co .,ESP,0
402,yo pienso que sí .,pro:sub v pro:rel co .,ESP ESP ESP ESP,0
403,stop .,n .,ESP,0
404,baby cuéntame ...,L2 imp +...,ENG ESP,1
405,.,None,,0
406,y tu hermano cómo va ?,coord det:pos n co co ?,ESP ESP ESP ESP ESP,0
407,dígame .,imp .,ESP,0
408,sabes .,co .,ESP,0
409,esto es un .,pro:dem cop det:art .,ESP ESP ESP,0
410,what's a serious ?,adv:wh det adj ?,ESP ESP ESP,0
411,ahora .,adv .,ESP,0
412,no es consecuente pues me serio .,adv cop adj co pro:obj adj .,ESP ESP ESP ESP ESP ESP,0
413,de qué de jugar en ?,prep pro:int prep inf prep ?,ESP ESP ESP ESP ESP,0
414,sí .,co .,ESP,0
415,no .,adv .,ESP,0
416,por qué no ?,prep pro:int adv ?,ESP ESP ESP,0
417,porque no bueno .,conj adv co .,ESP ESP ESP,0
418,quién me está diciendo a mí que no puedo ?,pro:int pro:obj aux ger aprep pro:prep pro:rel adv v ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
419,yo .,pro:sub .,ESP,0
420,ay o sea como te decimos .,co coord cop adv pro:obj v .,ESP ESP ESP ESP ESP ESP,0
421,cómo quieres que te diga ?,pro:int v pro:rel pro:obj v ?,ESP ESP ESP ESP ESP,0
422,no pero en serio deja esa vaina de verdad .,adv conj prep adj v det:dem n prep co .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
423,.,None,,0
424,we are not doing anything really talking and talking and talking and talking and talking talking talking talking sabes .,L2 imp L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 co .,ENG ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP,1
425,pero .,conj .,ESP,0
426,baby .,n .,ESP,0
427,qué ?,pro:int ?,ESP,0
428,when are we gonna do ...,conj cop pro:sub part v +...,ESP ESP ESP ESP ESP,0
429,nada .,pro:indef .,ESP,0
430,qué tal ?,pro:int adj ?,ESP ESP,0
431,hard decision not .,adv n neg .,ESP ESP ESP,0
432,.,None,,0
433,baby favoritos .,L2 n .,ENG ESP,1
434,favor de qué ?,n prep pro:int ?,ESP ESP ESP,0
435,lo del doctor .,pro:obj prep n .,ESP ESP ESP,0
436,qué doctor ?,pro:int n ?,ESP ESP,0
437,baby I told you .,n pro:sub v pro .,ESP ESP ESP ESP,0
438,no me acuerdo .,adv pro:obj v .,ESP ESP ESP,0
439,ah no te dije que sí .,co adv pro:obj v pro:rel co .,ESP ESP ESP ESP ESP ESP,0
440,you are gonna help me do it ?,pro cop part v pro:obj v pro ?,ESP ESP ESP ESP ESP ESP ESP,0
441,no I why would I help you write this paper if you every other paper .,co pro:sub adv:wh mod pro:sub v pro v det n conj pro qn qn n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
442,lleno de bichos .,v prep n .,ESP ESP ESP,0
443,.,None,,0
444,más o menos .,adv coord adv .,ESP ESP ESP,0
445,qué cosa ?,pro:int v ?,ESP ESP,0
446,que vámonos para adentro que aquí afuera hay mucho bicho .,pro:rel imp prep adv pro:rel adv adv v adv n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
447,más .,adv .,ESP,0
448,y aquí está como que la acumulación de los bichos .,coord adv cop adv pro:rel det:art n prep det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
449,bueno pero .,co conj .,ESP ESP,0
450,mhm .,co .,ESP,0
451,I think aquí adentro hay una parte cerrada para decir que hay alguna plaga .,n:prop:L2 L2 adv adv v pro:dem v part prep inf pro:rel v det:indef v .,ESP ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
452,mira con la puerta cerrada ahí there was like like un ...,v prep det:art n part adv L2 L2 L2 L2 det:art +...,ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ESP,1
453,un qué cosa ?,det:art pro:int v ?,ESP ESP ESP,0
454,un que no ni entra ni sale .,det:art pro:rel adv coord v coord v .,ESP ESP ESP ESP ESP ESP ESP,0
455,que a no ser que sean los que yo estoy matando .,pro:rel aprep adv n pro:rel cop det:art pro:rel pro:sub aux ger .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
456,ya y más .,adv coord adv .,ESP ESP ESP,0
457,exacto .,co .,ESP,0
458,en cambio afuera .,prep v adv .,ESP ESP ESP,0
459,hay más .,v adv .,ESP ESP,0
460,hay más .,v adv .,ESP ESP,0
461,pero it's big you know .,conj L2 L2 L2 L2 .,ESP ENG ENG ENG ENG,1
462,no es que in a certain spot there's gonna be more no ?,adv cop pro:rel L2 L2 L2 L2 L2 L2 L2 L2 adv ?,ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG ENG ESP,1
463,just floating around .,adv part adv .,ESP ESP ESP,0
464,qué ?,pro:int ?,ESP,0
465,qué qué ?,pro:int pro:int ?,ESP ESP,0
466,.,None,,0
467,estudiar .,inf .,ESP,0
468,how come ?,adv:wh v ?,ESP ESP,0
469,eso es un día pesado .,pro:dem cop det:art n part .,ESP ESP ESP ESP ESP,0
470,sí porque tienes .,co conj v .,ESP ESP ESP,0
471,pues sí fantastic .,co co L2 .,ESP ESP ENG,1
472,being sarcastic .,part adj .,ESP ESP,0
473,mhm .,co .,ESP,0
474,very sarcastic .,adv adj .,ESP ESP,0
475,I would do a kind of that could be doing without ...,pro:sub mod v det n prep pro:dem mod cop part prep +...,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
476,ella dijo que esto era para mirar como que la variación de los idiomas .,pro:sub v pro:rel pro:dem cop prep inf adv pro:rel det:art n prep det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
477,puede ser .,v inf .,ESP ESP,0
478,pues we are very like .,co L2 L2 L2 L2 .,ESP ENG ENG ENG ENG,1
479,o no .,coord adv .,ESP ESP,0
480,cómo entonces .,pro:int adv .,ESP ESP,0
481,tu famoso paper .,det:pos adj L2 .,ESP ESP ENG,1
482,spring break .,n v .,ESP ESP,0
483,sí .,co .,ESP,0
484,famoso break tú trabajando y yo también .,adj L2 pro:sub ger coord pro:sub adv .,ESP ENG ESP ESP ESP ESP ESP,1
485,.,None,,0
486,bueno .,co .,ESP,0
487,lo peor es que esos días sí me va a tocar de las nueve y media hasta las cuatro y media .,pro:obj adv cop pro:rel det:dem n co pro:obj v aprep inf prep det:art det:num coord adj prep det:art det:num coord adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
488,por qué ?,prep pro:int ?,ESP ESP,0
489,porque problema .,conj n .,ESP ESP,0
490,no .,adv .,ESP,0
491,y mi excusa es que voy a ir a la universidad .,coord det:pos v cop pro:rel v aprep inf aprep det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
492,no tu excusa ahora va a ser que .,adv det:pos v adv v aprep inf pro:rel .,ESP ESP ESP ESP ESP ESP ESP ESP,0
493,.,None,,0
494,.,None,,0
495,oh my god I have to on Friday .,co pro:poss:det n pro:sub v inf prep n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP,0
496,you said you were gonna come with me .,pro v pro aux part v prep pro:obj .,ESP ESP ESP ESP ESP ESP ESP ESP,0
497,depende si puedo .,v conj v .,ESP ESP ESP,0
498,ah no ya me estás cambiando la historia .,co adv adv pro:obj aux ger det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
499,"me dijiste ""/.","pro:obj v +""/.",ESP ESP,0
500,I'm gonna go with you .,pro:sub part v prep pro .,ESP ESP ESP ESP ESP,0
501,"te dije ""/.","pro:obj v +""/.",ESP ESP,0
502,si puedo .,conj v .,ESP ESP,0
503,sí sino me da un poco de .,co conj pro:obj v det:art adv prep .,ESP ESP ESP ESP ESP ESP ESP,0
504,"pero tú me dices ""/.","conj pro:sub pro:obj v +""/.",ESP ESP ESP ESP,0
505,sí puedo .,co v .,ESP ESP,0
506,mhm .,co .,ESP,0
507,sí que de todos los días el que más podría .,co pro:rel prep det:indef det:art n det:art pro:rel adv v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
508,pues otros días puedo .,co det:indef n v .,ESP ESP ESP ESP,0
509,pero de ahí todo depende de .,conj prep adv det:indef v prep .,ESP ESP ESP ESP ESP ESP,0
510,y qué a hace con mi carro ?,coord pro:int aprep v prep det:pos n ?,ESP ESP ESP ESP ESP ESP ESP,0
511,didn't you say you were gonna pass it through ?,mod pro v pro aux part v pro adj ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
512,bueno tiene que pasar en algún momento .,co v pro:rel inf prep det:indef n .,ESP ESP ESP ESP ESP ESP ESP,0
513,pasar veinte pesos .,inf det:num n .,ESP ESP ESP,0
514,y cómo voy a hacer para pasar yo el viernes ?,coord pro:int v aprep inf prep inf pro:sub det:art n ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
515,yo no puedo ir a corte el viernes .,pro:sub adv v inf aprep v det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
516,no y tienes que ir .,adv coord v pro:rel inf .,ESP ESP ESP ESP ESP,0
517,no puedo ir .,adv v inf .,ESP ESP ESP,0
518,tienes que ir .,v pro:rel inf .,ESP ESP ESP,0
519,why ?,adv:wh ?,ESP,0
520,porque si faltar .,conj conj inf .,ESP ESP ESP,0
521,te suspenden la licencia o algo ahí .,pro:obj v pro:obj v coord pro:dem adv .,ESP ESP ESP ESP ESP ESP ESP,0
522,.,None,,0
523,ay cómo voy a ir el viernes si el viernes solamente trabajo con mi mamá .,co pro:int v aprep inf det:art n conj det:art n adv v prep det:pos n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
524,no hay problema .,adv v n .,ESP ESP ESP,0
525,imagínate tú .,imp pro:sub .,ESP ESP,0
526,ahí sí tenéis que coger .,adv co v pro:rel inf .,ESP ESP ESP ESP ESP,0
527,y mira cómo .,coord co pro:int .,ESP ESP ESP,0
528,hay .,v .,ESP,0
529,yo .,pro:sub .,ESP,0
530,sí exacto .,co co .,ESP ESP,0
531,cuánto tiempo llevas lo mismo ?,pro:int n v pro:obj adj ?,ESP ESP ESP ESP ESP,0
532,además yo no entiendo porque siempre tengo que aguantarme todo .,adv pro:sub adv v conj adv v pro:rel inf det:indef .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
533,.,None,,0
534,la única dumb .,det:art adj L2 .,ESP ESP ENG,1
535,no la única persona más nada .,adv det:art adj n adv v .,ESP ESP ESP ESP ESP ESP,0
536,no tienes por qué especificar ni nada así .,adv v prep pro:int inf coord v adv .,ESP ESP ESP ESP ESP ESP ESP ESP,0
537,la única persona que me tengo que ...,det:art adj n pro:rel pro:obj v pro:rel +...,ESP ESP ESP ESP ESP ESP ESP,0
538,I have to make it like noticeable .,pro:sub v inf v pro v adj .,ESP ESP ESP ESP ESP ESP ESP,0
539,highlighted and everything .,part coord pro:indef .,ESP ESP ESP,0
540,ahhah .,co .,ESP,0
541,que mi mamá ya hoy no voy a ir a trabajar .,pro:rel det:pos n adv adv adv v aprep inf aprep inf .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
542,o ah mañana no voy a ir .,coord co adv adv v aprep inf .,ESP ESP ESP ESP ESP ESP ESP,0
543,por qué ?,prep pro:int ?,ESP ESP,0
544,ah porque no .,co conj adv .,ESP ESP ESP,0
545,ay ah es que you know what she told me ?,co co cop pro:rel L2 L2 L2 L2 L2 L2 ?,ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG,1
546,here that's what I was gonna tell you .,adv pro:dem pro:wh pro:sub aux part v pro .,ESP ESP ESP ESP ESP ESP ESP ESP,0
547,mañana es jueves cierto ?,adv cop n adj ?,ESP ESP ESP ESP,0
548,mhm .,co .,ESP,0
549,sabes qué me dijo ?,v pro:int pro:obj v ?,ESP ESP ESP ESP,0
550,mañana la clínica .,adv det:art n .,ESP ESP ESP,0
551,toca pagar con la tarjeta de crédito .,v inf prep det:art n prep n .,ESP ESP ESP ESP ESP ESP ESP,0
552,que ella no iba a ir a trabajar .,pro:rel pro:sub adv v aprep inf aprep inf .,ESP ESP ESP ESP ESP ESP ESP ESP,0
553,se iba a ir temprano .,pro:refl v aprep inf adj .,ESP ESP ESP ESP ESP,0
554,entonces .,adv .,ESP,0
555,.,None,,0
556,how am I gonna make it to this class y a la de estadística ?,adv:wh cop pro:sub part v pro prep det n L2 L2 L2 L2 L2 ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG,1
557,trabajar pues .,inf co .,ESP ESP,0
558,I don't know how I'm gonna do it .,pro:sub mod v adv:wh pro:sub part v pro .,ESP ESP ESP ESP ESP ESP ESP ESP,0
559,what that's why I got mad today .,pro:wh pro:dem adv:wh pro:sub v adj adv:tem .,ESP ESP ESP ESP ESP ESP ESP,0
560,bueno .,co .,ESP,0
561,ya me acordé .,adv pro:obj v .,ESP ESP ESP,0
562,"porque ella me dijo ""/.","conj pro:sub pro:obj v +""/.",ESP ESP ESP ESP,0
563,pues mijita .,co co:voc .,ESP ESP,0
564,pues ni porque usted me mandara a mí pero ya que tiene ese estúpido nombrecito de manager .,co coord conj pro:sub pro:obj v aprep pro:prep conj adv pro:rel v det:dem adj n prep L2 .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG,1
565,así me dijo .,adv pro:obj v .,ESP ESP ESP,0
566,pues sabe que .,co v pro:rel .,ESP ESP ESP,0
567,"ella me dijo "".","pro:sub pro:obj v +"".",ESP ESP ESP,0
568,I'm not coming tomorrow .,pro:sub neg part adv:tem .,ESP ESP ESP ESP,0
569,que no iba a venir mañana .,pro:rel adv v aprep inf adv .,ESP ESP ESP ESP ESP ESP,0
570,pues que iba a venir .,co pro:rel v aprep inf .,ESP ESP ESP ESP ESP,0
571,solamente porque ella sabe que yo no tengo a nadie quien cubra el puesto de ella .,adv conj pro:sub v pro:rel pro:sub adv v aprep pro:indef pro:rel v det:art part prep pro:sub .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
572,cubrir .,inf .,ESP,0
573,whatever .,pro:wh .,ESP,0
574,ella dijo que no go que no tenía nadie ahí que pudiera cover her .,pro:sub v pro:rel adv L2 pro:rel adv v pro:indef adv pro:rel v L2 L2 .,ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP ESP ENG ENG,1
575,ahhah .,co .,ESP,0
576,"y entonces dijo ""/.","coord adv v +""/.",ESP ESP ESP,0
577,pero como sé que no tienen entonces yo vengo pero muy temprano .,conj adv v pro:rel adv v adv pro:sub v conj adv adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
578,así que o se consigue a alguien .,adv prep coord pro:refl v aprep pro:indef .,ESP ESP ESP ESP ESP ESP ESP,0
579,o se queda aquí sola .,coord pro:refl v adv adj .,ESP ESP ESP ESP ESP,0
580,bueno pero no no ...,co conj adv adv +...,ESP ESP ESP ESP,0
581,so those are the exact words that I'm gonna use on Friday when I tell her .,co pro:dem cop det adj n rel pro:sub part n prep n:prop conj pro:sub v pro:obj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
582,no puede faltar allá más nada .,adv v inf adv adv v .,ESP ESP ESP ESP ESP ESP,0
583,nada es que yo el viernes me tengo que ir de ahí para las dos .,pro:indef cop pro:rel pro:sub det:art n pro:obj v pro:rel inf prep adv prep det:art det:num .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
584,por ahí puede llegar hasta buen tiempo .,prep adv v inf prep adj n .,ESP ESP ESP ESP ESP ESP ESP,0
585,por eso .,prep pro:dem .,ESP ESP,0
586,y tengo que llevar ropa y todo .,coord v pro:rel inf n coord pro:indef .,ESP ESP ESP ESP ESP ESP ESP,0
587,todo el cuento .,det:indef det:art v .,ESP ESP ESP,0
588,yo no me voy a así girl .,pro:sub adv pro:obj v aprep adv L2 .,ESP ESP ESP ESP ESP ESP ENG,1
589,por qué no ?,prep pro:int adv ?,ESP ESP ESP,0
590,.,None,,0
591,o qué ?,coord pro:int ?,ESP ESP,0
592,so .,co .,ESP,0
593,no comas .,adv v .,ESP ESP,0
594,tacones y t_shirt .,n coord L2 .,ESP ESP ENG,1
595,para qué te vistes arreglada en el de ...,prep pro:int pro:obj v part prep det:art prep +...,ESP ESP ESP ESP ESP ESP ESP ESP,0
596,cómo que arreglada ?,pro:int pro:rel part ?,ESP ESP ESP,0
597,porque diez personas hay .,conj det:num n v .,ESP ESP ESP ESP,0
598,ahí lo único que hay son asquerosos más nada .,adv pro:obj adj pro:rel v cop adj adv v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
599,por qué porquerías ?,prep pro:int n ?,ESP ESP ESP,0
600,la casa está al lado de .,det:art n cop aprep n prep .,ESP ESP ESP ESP ESP ESP,0
601,el el de ahí es ambiente pesado .,det:art det:art prep adv cop n part .,ESP ESP ESP ESP ESP ESP ESP,0
602,ay no quieres acompañarme problema tuyo .,co adv v inf n pro:pos .,ESP ESP ESP ESP ESP ESP,0
603,no no es eso .,adv adv cop pro:dem .,ESP ESP ESP ESP,0
604,pero ve normal .,conj v adj .,ESP ESP ESP,0
605,.,None,,0
606,bueno no pero no me voy a ir oliendo .,co adv conj adv pro:obj v aprep inf ger .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
607,y no es que no quiera ir .,coord adv cop pro:rel adv v inf .,ESP ESP ESP ESP ESP ESP ESP,0
608,acaba de responder .,v prep inf .,ESP ESP ESP,0
609,"te dije ""/.","pro:obj v +""/.",ESP ESP,0
610,si puedo sí sino no .,conj v co conj adv .,ESP ESP ESP ESP ESP,0
611,y pero bueno no voy a ir oliendo ahí al subway .,coord conj co adv v aprep inf ger adv aprep L2 .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG,1
612,pues que poco me conoces .,co pro:rel adv pro:obj v .,ESP ESP ESP ESP ESP,0
613,you know I'm not gonna do it .,pro v pro:sub neg part mod pro .,ESP ESP ESP ESP ESP ESP ESP,0
614,.,None,,0
615,ah ?,co ?,ESP,0
616,no no en qué condiciones ?,adv adv prep pro:int v ?,ESP ESP ESP ESP ESP,0
617,esto se llama you me talking al frente del radio .,pro:dem pro:refl v L2 L2 L2 aprep adv prep n .,ESP ESP ESP ENG ENG ENG ESP ESP ESP ESP,1
618,no tiene nada que ver .,adv v pro:indef pro:rel inf .,ESP ESP ESP ESP ESP,0
619,la profesora se para máximo cinco o seis minutos .,det:art n cop prep n det:num coord det:num n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
620,y en la corte qué piensa que te vas a presentar .,coord prep det:art imp pro:int v pro:rel pro:obj v aprep inf .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
621,no como si y en la corte yo no tengo que pasar .,adv adv conj coord prep det:art imp pro:sub adv v pro:rel inf .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
622,no me revisan .,adv pro:obj v .,ESP ESP ESP,0
623,no tengo que entrar por algún lugar .,adv v pro:rel inf prep det:indef n .,ESP ESP ESP ESP ESP ESP ESP,0
624,o sea .,coord cop .,ESP ESP,0
625,qué te van a revisar .,pro:int pro:obj v aprep inf .,ESP ESP ESP ESP ESP,0
626,qué cosas vas a pasar .,pro:int n v aprep inf .,ESP ESP ESP ESP ESP,0
627,vas a pasar por una cosa de esas .,v aprep inf prep pro:dem v prep det:dem .,ESP ESP ESP ESP ESP ESP ESP ESP,0
628,todo por un escaner .,det:indef prep det:art L2 .,ESP ESP ESP ENG,1
629,claro entonces the person that scans everything is not close to me .,co co L2 L2 L2 L2 L2 L2 L2 L2 L2 pro:obj .,ESP ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP,1
630,y qué tiene que ver ?,coord pro:int v pro:rel inf ?,ESP ESP ESP ESP ESP,0
631,huele !,v !,ESP,0
632,eso huele .,pro:dem v .,ESP ESP,0
633,"tú mismo me has dicho ""/.","pro:sub adj pro:obj aux part +""/.",ESP ESP ESP ESP ESP,0
634,hueles horrible al subway .,v adj aprep L2 .,ESP ESP ESP ENG,1
635,yo no entiendo .,pro:sub adv v .,ESP ESP ESP,0
636,qué tiene que ver ?,pro:int v pro:rel inf ?,ESP ESP ESP ESP,0
637,bueno I'm not gonna go a una corte .,co n:prop:L2 L2 L2 L2 aprep pro:dem v .,ESP ESP ENG ENG ENG ESP ESP ESP,1
638,no sé .,adv v .,ESP ESP,0
639,me parece ilógico .,pro:obj v adj .,ESP ESP ESP,0
640,vas a perder el viaje el lado de allá para venir para el lado de acá .,v aprep inf det:art v det:art n prep adv prep inf prep det:art n prep adv .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
641,qué ?,pro:int ?,ESP,0
642,ya estás del lado de acá .,adv aux prep n prep adv .,ESP ESP ESP ESP ESP ESP,0
643,yo no veo acá .,pro:sub adv v adv .,ESP ESP ESP ESP,0
644,es ilógico que ...,cop adj pro:rel +...,ESP ESP ESP,0
645,I don't know what you are talking about .,pro:sub mod v pro:wh pro aux part adv .,ESP ESP ESP ESP ESP ESP ESP ESP,0
646,bueno te llevas un sweater .,co pro:obj v det:art L2 .,ESP ESP ESP ESP ENG,1
647,lo que sea .,pro:obj pro:rel cop .,ESP ESP ESP,0
648,y te cambias .,coord pro:obj v .,ESP ESP ESP,0
649,por eso .,prep pro:dem .,ESP ESP,0
650,I'm just gonna take a shirt .,pro:sub adv part v det n .,ESP ESP ESP ESP ESP ESP,0
651,my mom is calling me .,pro:poss:det n aux part pro:obj .,ESP ESP ESP ESP ESP,0
652,I'm gonna answer her .,pro:sub part v pro:obj .,ESP ESP ESP ESP,0
653,.,None,,0
654,aló .,co .,ESP,0
655,.,None,,0
656,estoy en la universidad .,aux prep det:art n .,ESP ESP ESP ESP,0
657,en este momento estoy siendo grabada .,prep imp n aux cop part .,ESP ESP ESP ESP ESP ESP,0
658,.,None,,0
659,porque .,conj .,ESP,0
660,porque tenía la cita .,conj v det:art n .,ESP ESP ESP ESP,0
661,porque tenía la cita supuestamente a las cinco y media acá .,conj v det:art n adv:adj aprep det:art det:num coord adj adv .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
662,estoy hablando con ...,aux ger prep +...,ESP ESP ESP,0
663,dígale a que le explique .,imp aprep pro:rel pro:ind v .,ESP ESP ESP ESP ESP,0
664,es una cosa inglés .,cop det:art imp n .,ESP ESP ESP ESP,0
665,es un proyecto que ...,cop det:art n pro:rel +...,ESP ESP ESP ESP,0
666,están haciendo una cosa ahí para mirar ...,aux ger det:art n adv prep inf +...,ESP ESP ESP ESP ESP ESP ESP,0
667,las personas hispanas cómo se comunican .,det:art n adj pro:int pro:refl v .,ESP ESP ESP ESP ESP ESP,0
668,hacen como un Spanglish .,v adv det:art n:prop .,ESP ESP ESP ESP,0
669,entonces estamos .,adv cop .,ESP ESP,0
670,Nat está acá conmigo .,n:prop cop adv adv .,ESP ESP ESP ESP,0
671,y nos están grabando en este momento .,coord pro:obj aux ger prep imp n .,ESP ESP ESP ESP ESP ESP ESP,0
672,.,None,,0
673,ah bueno .,co co .,ESP ESP,0
674,en este momento me están grabando .,prep imp n pro:obj aux ger .,ESP ESP ESP ESP ESP ESP,0
675,y yo me iré directa a la universidad .,coord pro:sub pro:obj v adj aprep det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
676,por qué ?,prep pro:int ?,ESP ESP,0
677,porque primero tenía que ponerme a estudiar porque tenía examen hoy .,conj adv v pro:rel L2 aprep inf conj v n adv .,ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP,1
678,y segundo porque después ya tengo clase .,coord adj:num conj adv adv v n .,ESP ESP ESP ESP ESP ESP ESP,0
679,y ir hasta la casa para después tener que volver a subir hasta acá .,coord inf prep det:art n prep adv inf pro:rel inf aprep inf prep adv .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
680,so por eso .,co prep pro:dem .,ESP ESP ESP,0
681,she just .,pro:sub adv .,ESP ESP,0
682,no le digo .,adv pro:ind v .,ESP ESP ESP,0
683,ay qué pena .,co pro:int n .,ESP ESP ESP,0
684,.,None,,0
685,mhm ?,co ?,ESP,0
686,porque .,conj .,ESP,0
687,y porque me estresa .,coord conj pro:obj L2 .,ESP ESP ESP ENG,1
688,no pero no importa .,adv conj adv v .,ESP ESP ESP ESP,0
689,ya después .,adv adv .,ESP ESP,0
690,sabes qué me dijo ?,v pro:int pro:obj v ?,ESP ESP ESP ESP,0
691,qué ?,pro:int ?,ESP,0
692,"idiay , porque de ahí me vine pues directo .",co cm conj prep adv pro:obj v co adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
693,oh sí me imagino .,co co pro:obj v .,ESP ESP ESP ESP,0
694,I'm telling you .,pro:sub part pro .,ESP ESP ESP,0
695,I can never go .,pro:sub mod adv v .,ESP ESP ESP ESP,0
696,and work with your mom .,conj n prep pro:poss:det n .,ESP ESP ESP ESP ESP,0
697,me de mi casa .,pro:obj v det:pos imp .,ESP ESP ESP ESP,0
698,qué cosa ?,pro:int v ?,ESP ESP,0
699,si me voy a trabajar con tu madre .,conj pro:obj v aprep inf prep det:pos n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
700,bueno .,co .,ESP,0
701,ay sí .,co co .,ESP ESP,0
702,qué ?,pro:int ?,ESP,0
703,mhm claro .,L2 co .,ENG ESP,1
704,por qué ?,prep pro:int ?,ESP ESP,0
705,prefiero estar muriéndome de hambre .,v inf ger prep n .,ESP ESP ESP ESP ESP,0
706,cuál es la .,pro:int cop det:art .,ESP ESP ESP,0
707,yo no soy capaz .,pro:sub adv cop adj .,ESP ESP ESP ESP,0
708,qué .,pro:int .,ESP,0
709,cuando toca toca .,conj v v .,ESP ESP ESP,0
