,sentence,pos,language,switch
271,people just you know dropped off or they filled /.,n adj pro v part adv coord pro:sub v +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
272,right there it is exactly .,adv adv pro cop adv .,ESP ESP ESP ESP ESP,0
273,courses or they filled the semester or whatever it was .,n coord pro:sub v det n coord pro:wh pro cop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
274,but every semester you saw the same people /.,conj qn n pro v det adj n +/.,ESP ESP ESP ESP ESP ESP ESP ESP,0
275,the same people .,det adj n .,ESP ESP ESP,0
276,the same classes same schedule the same days .,det adj n adj n det adj n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
277,right right .,adv adv .,ESP ESP,0
278,it didn't change at all you know what I mean it .,pro mod v prep pro:indef pro v pro:wh pro:sub v pro .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
279,I know .,pro:sub v .,ESP ESP,0
280,and here you jump from one group of people to another .,conj adv pro v prep det:num n prep n prep qn .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
281,right .,co .,ESP,0
282,you really don't /.,pro adv mod +/.,ESP ESP ESP,0
283,no the other subject that I'm taking the other class is like I don't know nobody .,co det pro:indef adj rel pro:sub part det qn n aux co pro:sub mod v pro:indef .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
284,I don't know their names .,pro:sub mod v pro:poss:det n .,ESP ESP ESP ESP ESP,0
285,I don't know where they work .,pro:sub mod v adv:wh pro:sub v .,ESP ESP ESP ESP ESP ESP,0
286,yeah I guess the difference /.,co pro:sub v det n +/.,ESP ESP ESP ESP ESP,0
287,I have no idea !,pro:sub v qn n !,ESP ESP ESP ESP,0
288,between here and there is that there you actually get to you know ...,adv adv none pro:exist cop rel adv pro adv v prep pro v +...,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
289,you actually make friends like real friends .,pro adv v n prep adj n .,ESP ESP ESP ESP ESP ESP ESP,0
290,exactly right right .,adv adj n .,ESP ESP ESP,0
291,because you know those are important years of your life /.,conj pro v det cop adj n prep pro:poss:det n +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
292,exactly .,adv .,ESP,0
293,number one .,v pro:indef .,ESP ESP,0
294,no you even work together .,co pro adj n adv .,ESP ESP ESP ESP ESP,0
295,number two you're sharing the same you know career .,n det:num pro part det adj pro v n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
296,same ideas .,adj n .,ESP ESP,0
297,exactly experiences .,adv v .,ESP ESP,0
298,same experiences exactly .,adj n adv .,ESP ESP ESP,0
299,I even work with my like my close friends .,pro:sub adj v prep pro:poss:det co pro:poss:det adj n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
300,and you actually you know get good friends .,conj pro adv pro v v adj n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
301,right .,co .,ESP,0
302,here it's almost impossible .,L2 L2 L2 L2 .,ENG ENG ENG ENG,0
303,yeah it's true .,co pro adj .,ESP ESP ESP,0
304,because you'll have different you know from every other person .,conj pro v adj pro v prep qn qn n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
305,I guess when you're going to the career career you know in the you know not the core you know classes maybe I don't know .,pro:sub n rel pro part prep det n n pro v prep det pro v neg det n pro v n adv pro:sub mod v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
306,not not even because you know what I think anyway I mean ...,L2 L2 L2 L2 L2 L2 L2 n:prop:L2 L2 L2 n:prop:L2 L2 +...,ENG ENG ENG ENG ENG ENG ENG ESP ENG ENG ESP ENG,1
307,in my case when I go to dental school .,prep pro:poss:det n conj pro:sub v prep adj n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
308,mhm .,L2 .,ENG,0
309,yes it's gonna be much more you know challenging .,co pro part aux adv adv pro v part .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
310,and you know I guess the classes are gonna be mandatory for everyone at /.,conj pro v pro:sub v det n cop part aux adj prep pro:indef prep +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
311,right .,co .,ESP,0
312,you know specific scheduling .,pro v adj part .,ESP ESP ESP ESP,0
313,right .,co .,ESP,0
314,but I don't think that it's gonna be so like ...,conj pro:sub mod v rel pro part aux adv v +...,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
315,the classes number one are not gonna be small guaranteed .,det n v pro:indef aux neg part aux adj part .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
316,mhm .,L2 .,ENG,0
317,whereas in you know Colombia Venezuela they're smaller .,L2 L2 L2 L2 n:prop n:prop L2 L2 .,ENG ENG ENG ENG ESP ESP ENG ENG,1
318,right .,co .,ESP,0
319,and you know the number of people that go into the class /.,conj pro v det n prep n rel v prep det n +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
320,exactly .,adv .,ESP,0
321,and number two it's not you know personalized .,coord n det:num pro neg pro v part .,ESP ESP ESP ESP ESP ESP ESP ESP,0
322,mhm .,L2 .,ENG,0
323,you're never gonna get to have that relationship specially with your teachers .,pro adv part v inf v det n adv prep pro:poss:det n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
324,right .,co .,ESP,0
325,where in Colombia or Venezuela you know just Latin America /.,L2 L2 n:prop L2 n:prop L2 L2 L2 n:prop:L2 n:prop:L2 +/.,ENG ENG ESP ENG ESP ENG ENG ENG ESP ESP,1
326,exactly yeah yeah .,adv co co .,ESP ESP ESP,0
327,countries in general you do .,n prep n pro v .,ESP ESP ESP ESP ESP,0
328,exactly .,adv .,ESP,0
329,you know what I mean ?,pro v pro:wh pro:sub v ?,ESP ESP ESP ESP ESP,0
330,and you know it's funny because I was talking to him last night about that and he was all /.,conj pro v pro adj conj pro:sub aux part prep pro:obj adv n prep pro:dem coord pro:sub aux adv +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
331,yeah .,co .,ESP,0
332,because he's moving here .,conj pro:sub part adv .,ESP ESP ESP ESP,0
333,and here is more you know people is like you know competing competing .,conj pro:exist cop adv pro v n cop prep pro v part part .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
334,plus that fact that here most of the you know we're in a country where everything is you know consuming and consuming and you know .,n rel n rel adv qn prep det pro v pro:sub prep det n rel pro:indef cop pro v part coord part coord pro v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
335,time flies .,n v .,ESP ESP,0
336,mhm .,L2 .,ENG,0
337,you really don't have time for yourself so .,pro adv mod v n prep pro:refl adv .,ESP ESP ESP ESP ESP ESP ESP ESP,0
338,exactly .,adv .,ESP,0
339,what happens is that everyone has debts .,pro:wh v cop rel pro:indef v n .,ESP ESP ESP ESP ESP ESP ESP,0
340,everyone has you know bills to pay .,pro:indef v pro v n inf v .,ESP ESP ESP ESP ESP ESP ESP,0
341,mhm .,L2 .,ENG,0
342,everyone has to take care of their own stuff .,pro:indef v inf v n prep pro:poss:det adj n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
343,right .,co .,ESP,0
344,everyone works in other words .,pro:indef v prep qn n .,ESP ESP ESP ESP ESP,0
345,mhm .,L2 .,ENG,0
346,in Colombia in Venezuela you depend on your parents .,L2 n:prop L2 n:prop L2 L2 L2 L2 L2 .,ENG ESP ENG ESP ENG ENG ENG ENG ENG,1
347,exactly .,adv .,ESP,0
348,and your daddy is paying for all your career /.,conj pro:poss:det n aux part conj adv pro:poss:det n +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
349,that's true and all you do is study and that's it .,pro:dem adj coord adv pro v cop v coord pro:dem pro .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
350,and everything that you know comes along the way within those years .,coord pro:indef rel pro v v prep det n prep det n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
351,you know that you're still in school and your career .,pro v rel pro adv prep n coord pro:poss:det n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
352,exactly right .,adv adv .,ESP ESP,0
353,if you wanna go out .,conj pro v v adv .,ESP ESP ESP ESP ESP,0
354,if you wanna eat somewhere .,conj pro v v n .,ESP ESP ESP ESP ESP,0
355,if you wanna buy this .,conj pro v v pro:dem .,ESP ESP ESP ESP ESP,0
356,mhm .,L2 .,ENG,0
357,materials you know instruments ...,n pro v n +...,ESP ESP ESP ESP,0
358,mhm you don't need to worry no .,L2 L2 L2 L2 L2 L2 L2 .,ENG ENG ENG ENG ENG ENG ENG,0
359,tuition everything you don't worry about anything but studying .,n pro:indef pro mod v prep pro:indef conj part .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
360,mhm exactly that's true .,L2 L2 L2 L2 .,ENG ENG ENG ENG,0
361,so you do have time for yourself .,conj pro v v n prep pro:refl .,ESP ESP ESP ESP ESP ESP ESP,0
362,and plus you know that's why everything's more you know personalized .,coord adv pro v pro:dem adv:wh pro:indef adv pro v part .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
363,whereas here the schedules might be different for everyone .,conj adv det n mod cop adj prep pro:indef .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
364,right .,co .,ESP,0
365,because of jobs and then ...,conj prep n coord adv:tem +...,ESP ESP ESP ESP ESP,0
366,no and people here they have two jobs it's crazy .,co conj n adv pro:sub v det:num n pro adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
367,for me I work from seven thirty in the morning .,L2 L2 n:prop:L2 L2 L2 L2 L2 L2 L2 L2 .,ENG ENG ESP ENG ENG ENG ENG ENG ENG ENG,1
368,mhm .,L2 .,ENG,0
369,till four in the afternoon .,v det:num prep det n .,ESP ESP ESP ESP ESP,0
370,right .,co .,ESP,0
371,that's only because I'm now in school .,pro:dem qn conj pro:sub adv prep n .,ESP ESP ESP ESP ESP ESP ESP,0
372,right .,co .,ESP,0
373,before when I wasn't in school yet I would work twelve hours .,conj conj pro:sub cop prep n adv pro:sub mod v det:num n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
374,.,None,,0
375,from seven thirty in the morning /.,prep det:num det:num prep det n +/.,ESP ESP ESP ESP ESP ESP,0
376,wow .,co .,ESP,0
377,till eight nine p_m .,v det:num det:num n .,ESP ESP ESP ESP,0
378,wow .,co .,ESP,0
379,it's crazy .,pro adj .,ESP ESP,0
380,it's crazy .,pro adj .,ESP ESP,0
381,horrible eso era horrible .,adj pro:dem cop adj .,ESP ESP ESP ESP,0
382,.,None,,0
383,.,None,,0
384,porque terminas agotada .,conj v part .,ESP ESP ESP,0
385,sí sí lógico .,co co adj .,ESP ESP ESP,0
386,no ya estaba yo misma así oh my god .,adv adv aux pro:sub adj adv L2 L2 L2 .,ESP ESP ESP ESP ESP ESP ENG ENG ENG,1
387,no no yo tenía un agotamiento .,adv adv pro:sub v det:art n .,ESP ESP ESP ESP ESP ESP,0
388,pero te lo digo llegaba el viernes y yo lo único que quería era dormir .,conj pro:obj pro:obj v v det:art n coord pro:sub pro:obj adj pro:rel v cop inf .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
389,.,None,,0
390,dormía todo el día y el resto de la noche /.,v det:indef det:art n coord det:art v prep det:art n +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
391,sí igual que yo .,co co pro:rel pro:sub .,ESP ESP ESP ESP,0
392,todo el sábado por la mañana .,det:indef det:art n prep det:art adv .,ESP ESP ESP ESP ESP ESP,0
393,todo el domingo era una cosa .,det:indef det:art n cop det:art v .,ESP ESP ESP ESP ESP ESP,0
394,ay sí sí intensivo .,co co co adj .,ESP ESP ESP ESP,0
395,y cuando llegaba el lunes llegaba el lunes así otra vez .,coord conj v det:art n v det:art n adv det:indef n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
396,y yo decía dios mío no puede ser .,coord pro:sub v co pro:pos adv v inf .,ESP ESP ESP ESP ESP ESP ESP ESP,0
397,increíble .,adj .,ESP,0
398,sí igual mi esposo me decía hay que ir al cine el viernes y yo tú sabes que los viernes son muertos .,co co det:pos n pro:obj v v pro:rel inf aprep n det:art n coord pro:sub pro:sub v pro:rel pro:obj n cop part .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
399,el viernes no se hace nada .,det:art n adv pro:refl v v .,ESP ESP ESP ESP ESP ESP,0
400,tú trabajas de lunes a viernes ?,pro:sub v prep n aprep n ?,ESP ESP ESP ESP ESP ESP,0
401,de lunes a viernes de ocho u ocho y media a cinco .,prep n aprep n prep n coord det:num coord adj aprep det:num .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
402,y sea como sea el trabajo de nosotros es bastante estresante .,coord cop pro:rel cop det:art v prep pro:sub cop adv adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
403,sí .,co .,ESP,0
404,porque por ejemplo Alicia dice que el trabajo de ella sí es estresante .,conj prep n n:prop v pro:rel det:art v prep pro:sub co cop adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
405,pero at a different level .,conj L2 L2 L2 L2 .,ESP ENG ENG ENG ENG,1
406,mhm .,L2 .,ENG,0
407,why ?,adv:wh ?,ESP,0
408,because she deals with more like paperwork .,conj pro:sub v prep adv prep n .,ESP ESP ESP ESP ESP ESP ESP,0
409,mhm .,L2 .,ENG,0
410,right .,co .,ESP,0
411,I and you ...,pro:sub coord pro +...,ESP ESP ESP,0
412,mhm .,L2 .,ENG,0
413,we both deal with people .,pro:sub post v prep n .,ESP ESP ESP ESP ESP,0
414,right .,co .,ESP,0
415,every day ...,qn n +...,ESP ESP,0
416,exactly right .,adv adv .,ESP ESP,0
417,all day long .,qn n adv .,ESP ESP ESP,0
418,entonces no es solamente el paperwork .,adv adv cop adv det:art L2 .,ESP ESP ESP ESP ESP ENG,1
419,porque también tenemos que hacer el papeleo .,conj adv v pro:rel inf det:art n .,ESP ESP ESP ESP ESP ESP ESP,0
420,mhm sí exacto .,L2 co co .,ENG ESP ESP,1
421,es you know es safety .,cop L2 L2 cop L2 .,ESP ENG ENG ESP ENG,1
422,it's to deal with mhm .,L2 L2 L2 L2 L2 .,ENG ENG ENG ENG ENG,0
423,rules and issues for ...,n coord v prep +...,ESP ESP ESP ESP,0
424,sí es delicado .,co cop adj .,ESP ESP ESP,0
425,you for your children and me for my patients .,pro prep pro:poss:det n coord pro:obj prep pro:poss:det n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
426,right .,co .,ESP,0
427,you know and on top of that it's just the stress of having /.,pro v coord prep n prep det pro adv det n prep n:gerund +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
428,mhm .,L2 .,ENG,0
429,to deal with you know people's ...,inf v prep pro v n +...,ESP ESP ESP ESP ESP ESP,0
430,complaining .,part .,ESP,0
431,emotions complaints ...,n n +...,ESP ESP,0
432,that's right .,pro:dem adv .,ESP ESP,0
433,you know .,pro v .,ESP ESP,0
434,sarcasm ...,n +...,ESP,0
435,sí de todo .,co prep det:indef .,ESP ESP ESP,0
436,attitudes .,n .,ESP,0
437,because people give you attitudes and everything .,conj n v pro n coord pro:indef .,ESP ESP ESP ESP ESP ESP ESP,0
438,and you have to learn to deal with that .,conj pro v inf v inf v prep pro:dem .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
439,right .,co .,ESP,0
440,so I think it's even more tiring .,conj pro:sub v pro adv adv part .,ESP ESP ESP ESP ESP ESP ESP,0
441,.,None,,0
442,it's more of a difficult job no I don't wanna ...,pro qn prep det adj n co pro:sub mod v +...,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
443,right of course no dealing with people face to face is like is hard .,adv prep n co part prep n v prep n cop prep cop adv .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
444,it's not easy .,pro neg adj .,ESP ESP ESP,0
445,especially like me it's the kids plus the parents plus the you know the staff in there .,adv co pro:obj pro det n prep det n adv det pro v det n prep pro:dem .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
446,the people the directors everyone you know .,det n det n pro:indef pro v .,ESP ESP ESP ESP ESP ESP ESP,0
447,exactly .,adv .,ESP,0
448,entonces es difícil es difícil .,adv cop adj cop adj .,ESP ESP ESP ESP ESP,0
449,tratar con la gente no es fácil .,inf prep det:art n adv cop adj .,ESP ESP ESP ESP ESP ESP ESP,0
450,mhm .,L2 .,ENG,0
451,no creas .,adv v .,ESP ESP,0
452,y bueno yo te conté que mi papá tiene el negocio éste del Subway .,coord co pro:sub pro:obj v pro:rel det:pos n v det:art n pro:dem prep n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
453,sí .,co .,ESP,0
454,yo trabajo los domingos .,pro:sub v det:art n .,ESP ESP ESP ESP,0
455,en /.,prep +/.,ESP,0
456,con él .,prep pro:sub .,ESP ESP,0
457,en el Subway ése .,prep det:art n:prop pro:dem .,ESP ESP ESP ESP,0
458,yo soy la que abro y y ...,pro:sub cop det:art pro:rel v coord coord +...,ESP ESP ESP ESP ESP ESP ESP,0
459,claro .,co .,ESP,0
460,y en ese shift pues yo soy la jefa de la gente que está trabajando allí conmigo .,coord prep det:dem L2 co pro:sub cop det:art n prep det:art n pro:rel aux ger adv adv .,ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
461,okay .,co .,ESP,0
462,mira el trabajo es o sea tú creerías que trabajar en Subway oh sí big deal nothing .,co det:art n cop coord cop pro:sub v pro:rel inf prep n:prop co co L2 L2 L2 .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG,1
463,it is you know .,pro cop pro v .,ESP ESP ESP ESP,0
464,it's nothing .,pro pro:indef .,ESP ESP,0
465,claro .,co .,ESP,0
466,you're actually just you know doing whatever .,pro adv adv pro v part pro:wh .,ESP ESP ESP ESP ESP ESP ESP,0
467,mhm .,L2 .,ENG,0
468,haciendo un sándwich limpiando cortando una cebolla nothing .,ger det:art n ger ger det:art n L2 .,ESP ESP ESP ESP ESP ESP ESP ENG,1
469,claro .,co .,ESP,0
470,pero la gente ...,conj det:art n +...,ESP ESP ESP,0
471,sí .,co .,ESP,0
472,en serio en serio /.,prep adj prep adj +/.,ESP ESP ESP ESP,0
473,que va ahí .,pro:rel v adv .,ESP ESP ESP,0
474,la gente es lo peor .,det:art n cop pro:obj adv .,ESP ESP ESP ESP ESP,0
475,que trabaja o que va .,pro:rel v coord pro:rel v .,ESP ESP ESP ESP ESP,0
476,bueno gente que va los clientes .,co n pro:rel v det:art n .,ESP ESP ESP ESP ESP ESP,0
477,hay gente es que te hacen la vida imposible .,v n cop pro:rel pro:obj v det:art n adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
478,.,None,,0
479,y yo he tenido problemas con gente porque hay yo sé .,coord pro:sub aux part n prep n conj v pro:sub v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
480,pienso que hay una barrera un límite para todo .,v pro:rel v det:art n det:art n prep det:indef .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
481,mhm sí claro .,L2 co co .,ENG ESP ESP,1
482,y no importa el lema éste de aquí de que the customer is always right .,coord adv v det:art n pro:dem prep adv prep pro:rel L2 L2 L2 L2 L2 .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG,1
483,.,None,,0
484,yeah nice when you're the customer it's good that you know that .,co adj conj pro det n pro adj rel pro v pro:dem .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
485,mhm .,L2 .,ENG,0
486,they say and they publicize that you know the customer is always right .,pro:sub v conj pro:sub v rel pro v det n aux adv adv .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
487,exacto .,co .,ESP,0
488,but when you're the owner the business owner .,conj conj pro det n det n n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
489,.,None,,0
490,or when you're the employer or the employee ...,conj conj pro det n coord det n +...,ESP ESP ESP ESP ESP ESP ESP ESP,0
491,mhm .,L2 .,ENG,0
492,and this whole the customer's always right theme ...,conj det n det n adv adj n +...,ESP ESP ESP ESP ESP ESP ESP ESP,0
493,right .,co .,ESP,0
494,you know it's a pain in the ass .,pro v pro det n prep det n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
495,.,None,,0
496,because you know you get treated like you're nothing .,conj pro v pro v part co pro pro:indef .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
497,right .,co .,ESP,0
498,people forget that you people don't even know that I actually own the place !,n v rel pro n mod adv v rel pro:sub adv adj det n !,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
499,exactly .,adv .,ESP,0
500,so they all treat me when the customers don't know they'll treat me as if I was you know one of those stupid little girls .,conj pro:sub post v pro:obj conj det n mod v pro:sub v pro:obj adv conj pro:sub cop pro v det:num prep det adj adj n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
501,.,None,,0
502,because that's how they treat them .,conj pro:dem adv:wh pro:sub v pro:obj .,ESP ESP ESP ESP ESP ESP,0
503,wow .,co .,ESP,0
504,and I've had you know several problems with several customers .,conj pro:sub part pro v qn n prep qn n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
505,because it's ridiculous because of the customer always being right ...,conj pro adj conj prep det n adv part adv +...,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
506,.,None,,0
507,you let someone disrespect you .,pro v pro:indef dis#n pro .,ESP ESP ESP ESP ESP,0
508,exactly .,adv .,ESP,0
509,forget it ...,v pro +...,ESP ESP,0
510,.,None,,0
511,to me respect is always first .,prep pro:obj n aux adv adv .,ESP ESP ESP ESP ESP ESP,0
512,and what do you do like ...,coord pro:wh mod pro v prep +...,ESP ESP ESP ESP ESP ESP,0
513,no I confront them like ...,co pro:sub v pro:obj v +...,ESP ESP ESP ESP ESP,0
514,when they ...,conj pro:sub +...,ESP ESP,0
515,this last Sunday what happened was that the customer walks in right .,det adj n:prop pro:wh v cop rel det n n prep co .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
516,so so I you know I took care of him whatever .,adv conj pro:sub pro v pro:sub v n prep pro:obj pro:wh .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
517,I did his sandwiches ...,pro:sub v pro:poss:det n +...,ESP ESP ESP ESP,0
518,and he was with I guess his parents .,conj pro:sub cop prep pro:sub v pro:poss:det n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
519,okay .,co .,ESP,0
520,two elderly people that's like a couple husband and wife .,det:num adj n pro:dem prep det n n coord n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
521,okay .,co .,ESP,0
522,I'm guessing it's his parents whatever .,pro:sub part pro pro:poss:det n pro:wh .,ESP ESP ESP ESP ESP ESP,0
523,okay .,co .,ESP,0
524,so they walk in whatever .,conj pro:sub v prep pro:wh .,ESP ESP ESP ESP ESP,0
525,I took care of them I //.,pro:sub v n prep pro:obj pro:sub +//.,ESP ESP ESP ESP ESP ESP,0
526,you know I made them sandwiches .,pro v pro:sub v pro:obj n .,ESP ESP ESP ESP ESP ESP,0
527,and then we used to give out our courtesy cups for water .,conj adv:tem pro:sub v inf v adv pro:poss:det n n prep n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
528,mhm .,L2 .,ENG,0
529,just because it doesn't happen in every Subway .,L2 L2 L2 L2 L2 L2 L2 n:prop .,ENG ENG ENG ENG ENG ENG ENG ESP,1
530,right .,co .,ESP,0
531,it all depends on the owner .,pro adv v prep det n .,ESP ESP ESP ESP ESP ESP,0
532,okay .,co .,ESP,0
533,if the owner wants to do it /.,conj det n v inf v pro +/.,ESP ESP ESP ESP ESP ESP ESP,0
534,mhm .,L2 .,ENG,0
535,or the manager you know .,conj det n pro v .,ESP ESP ESP ESP ESP,0
536,if they approve it .,conj pro:sub v pro .,ESP ESP ESP ESP,0
537,right .,co .,ESP,0
538,and what was happening is that people weren't you know taking water .,coord pro:wh aux n:gerund cop pro:dem n cop pro v part n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
539,they were actually taking soda from the fountain machine .,pro:sub cop adv part n prep det n n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
540,oh .,co .,ESP,0
541,and that's a loss for us /.,conj pro:dem det n prep pro:obj +/.,ESP ESP ESP ESP ESP ESP,0
542,right .,co .,ESP,0
543,in money daily .,prep n adv .,ESP ESP ESP,0
544,so what we did was we you know we weren't we weren't gonna give out courtesy cups any more .,co pro:wh pro:sub v aux pro:sub pro v pro:sub cop pro:sub cop part v adv n v qn pro:indef .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
545,right .,co .,ESP,0
546,so this man comes you know last Sunday whatever .,conj det n v pro v adj n:prop det:wh .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
547,when I go to charge him he asks me for three courtesy cups .,conj pro:sub v inf v pro:obj pro:sub v pro:obj prep det:num n n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
548,and I tell him I'm because he was used to going whatever and getting the cups .,conj pro:sub v pro:obj pro:sub conj pro:sub aux part prep n:gerund det:wh coord part det n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
549,and I tell him sorry sir but we're no longer giving you know courtesy cups .,conj pro:sub v pro:obj co n conj pro:sub co adj part pro v n n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
550,because we've had several issues with several clients .,conj pro:sub part qn n prep qn n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
551,mhm .,L2 .,ENG,0
552,and we're not doing it any more .,conj pro:sub neg part pro qn pro:indef .,ESP ESP ESP ESP ESP ESP ESP,0
553,and so he responded to me he said .,conj co pro:sub v prep pro:obj pro:sub v .,ESP ESP ESP ESP ESP ESP ESP ESP,0
554,let me just remember like the exact words .,v pro:obj adv v prep det adj n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
555,"he goes to me he goes ""/.","pro:sub v prep pro:obj pro:sub v +""/.",ESP ESP ESP ESP ESP ESP,0
556,so what am I supposed to do drink water out of my hands ?,co adv aux pro:sub v prep v n v adv prep pro:poss:det n ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
557,like with that you know with sarcasm .,v prep pro:dem pro v prep n .,ESP ESP ESP ESP ESP ESP ESP,0
558,right right right .,adv adj n .,ESP ESP ESP,0
559,and I was already upset at something .,conj pro:sub cop adv adj prep pro:indef .,ESP ESP ESP ESP ESP ESP ESP,0
560,.,None,,0
561,so I went off on him .,co pro:sub v adv prep pro:obj .,ESP ESP ESP ESP ESP ESP,0
562,"I told him ""/.","pro:sub v pro:obj +""/.",ESP ESP ESP,0
