,sentence,pos,language,switch
227,ah sí viste las fotos en Facebook .,co co v det:art n prep n:prop .,ESP ESP ESP ESP ESP ESP ESP,0
228,sí .,co .,ESP,0
229,no es que lo que pasa es de que o sea los majes siempre llegan .,adv cop pro:rel pro:obj pro:rel v cop prep pro:rel coord cop det:art n adv v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
230,pero siempre andan como con mil seguridad bróder .,conj adv v adv prep n n n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
231,y esta vez los majes andaban como Pedro por su casa .,coord det:dem n pro:obj n v adv n:prop prep det:pos imp .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
232,entonces they were like more available .,adv L2 L2 L2 L2 L2 .,ESP ENG ENG ENG ENG ENG,1
233,entonces pude tomar fotos pero la cámara siempre le anda ...,adv v inf n conj pro:obj n adv pro:ind v +...,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
234,yeah .,co .,ESP,0
235,bueno .,co .,ESP,0
236,ya .,adv .,ESP,0
237,y qué planes tenéis vos para el fin de semana ?,coord pro:int n v pro:obj prep det:art n prep n ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
238,para este fin de semana ?,prep imp n prep n ?,ESP ESP ESP ESP ESP,0
239,el viernes voy a salir con Manu y Filberto .,det:art n v aprep inf prep n:prop coord n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
240,no sé pues todavía estamos viendo como qué vamos a hacer Manu y Filberto el //.,adv v co adv aux ger adv pro:int v aprep inf n:prop coord n:prop det:art +//.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
241,hagamos algo ?,v pro:dem ?,ESP ESP,0
242,ah yeah ven con nosotros .,co L2 imp prep pro:sub .,ESP ENG ESP ESP ESP,1
243,we wanna do like algo bacanal me entiendes vamos ...,L2 L2 L2 L2 pro:dem n pro:obj v v +...,ENG ENG ENG ENG ESP ESP ESP ESP ESP,1
244,a huevo .,aprep n .,ESP ESP,0
245,Manu Filberto Moncho y yo y ...,n:prop n:prop n:prop coord pro:sub coord +...,ESP ESP ESP ESP ESP ESP,0
246,bueno me apunto vamos .,co pro:obj v co .,ESP ESP ESP ESP,0
247,bueno te aviso pues .,co pro:obj v co .,ESP ESP ESP ESP,0
248,hagamos algo .,v pro:dem .,ESP ESP,0
249,todavía no es seguro .,adv adv cop co .,ESP ESP ESP ESP,0
250,y el sábado pues mi mamá se va para Nicaragua .,coord det:art n co det:pos n pro:refl v prep n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
251,qué rico !,pro:int adj !,ESP ESP,0
252,y entonces no sé .,coord adv adv v .,ESP ESP ESP ESP,0
253,creo que we are gonna get together aquí en mi casa .,v pro:rel L2 L2 L2 L2 L2 adv prep det:pos imp .,ESP ESP ENG ENG ENG ENG ENG ESP ESP ESP ESP,1
254,o no sé .,coord adv v .,ESP ESP ESP,0
255,pues igual yo te aviso .,co co pro:sub pro:obj v .,ESP ESP ESP ESP ESP,0
256,you know you are welcome pues .,L2 L2 L2 L2 L2 co .,ENG ENG ENG ENG ENG ESP,1
257,claro gracias .,co n .,ESP ESP,0
258,.,None,,0
259,ves así que a ver qué onda pues ?,v adv pro:rel aprep inf pro:int n co ?,ESP ESP ESP ESP ESP ESP ESP ESP,0
260,porque todavía estamos viendo como que qué hacemos el viernes .,conj adv aux ger adv pro:rel pro:int v det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
261,porque estos majes están como que queremos ir a bailar queremos ir a un solo desturque .,conj det:dem n cop adv pro:rel v inf aprep inf v inf aprep det:art adj adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
262,algo bacanal .,pro:dem n .,ESP ESP,0
263,sí algo desturque .,co pro:dem adj .,ESP ESP ESP,0
264,and I'm like fine pues .,L2 n:prop:L2 L2 L2 co .,ENG ESP ENG ENG ESP,1
265,porque yo tengo siglos de no ir a bailar me entiendes .,conj pro:sub v n prep adv inf aprep inf pro:obj v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
266,oh huevo .,co n .,ESP ESP,0
267,y pues sí pues .,coord co co co .,ESP ESP ESP ESP,0
268,y .,coord .,ESP,0
269,y vos no tenéis planes ?,coord pro:obj adv v n ?,ESP ESP ESP ESP ESP,0
270,pues todavía no tengo ningún plan específico .,co adv adv v det:indef n adj .,ESP ESP ESP ESP ESP ESP ESP,0
271,yo creo un día de estos viene uno de mis mejores amigos de Nicaragua .,pro:sub v det:art n imp det:dem v pro:dem prep det:pos adj n prep n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
272,te acuerdas de Mini_Gente Armando el chiquitito .,pro:obj v prep n:prop n:prop det:art n .,ESP ESP ESP ESP ESP ESP ESP,0
273,Pocket_Person !,n:prop !,ESP,0
274,Pocket_Person ese es .,n:prop det:dem cop .,ESP ESP ESP,0
275,en serio ?,prep adj ?,ESP ESP,0
276,viene el dieciocho espérate qué fecha huevón ?,v det:art det:num imp pro:int n n ?,ESP ESP ESP ESP ESP ESP ESP,0
277,ah no la próxima semana es que viene Armando .,co adv det:art adj n cop pro:rel v n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
278,entonces idiay cuando venga Armando pues lo voy a sacar y todo pues para que salga con nosotros .,co co conj v n:prop co pro:obj v aprep inf coord pro:indef co prep pro:rel v prep pro:sub .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
279,avísame ese maje no sé .,imp det:dem n adv v .,ESP ESP ESP ESP ESP,0
280,o sea yo nunca me lo han presentado ni mi turca .,coord cop pro:sub adv pro:obj pro:obj aux part coord det:pos n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
281,pero no sé siempre me ha dado la curiosidad de conocerlo .,conj adv v adv pro:obj aux part det:art n prep inf .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
282,se mira buena gente pues .,pro:refl v adj n co .,ESP ESP ESP ESP ESP,0
283,es mirá .,cop co .,ESP ESP,0
284,te cagas de la risa .,pro:obj v prep det:art n .,ESP ESP ESP ESP ESP,0
285,divertidísimo buenísimo es él .,adj adj cop pro:sub .,ESP ESP ESP ESP,0
286,también es uno de mis mejores amigos .,adv cop det:art prep det:pos adj n .,ESP ESP ESP ESP ESP ESP ESP,0
287,desde chiquito lo conozco .,prep adj pro:obj v .,ESP ESP ESP ESP,0
288,a huevo entonces creo que yo lo tengo en mi Facebook Armando Cura no ?,aprep n adv v pro:rel pro:sub pro:obj v prep det:pos n:prop n:prop n:prop adv ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
289,sí Armando Cura .,co n:prop n:prop .,ESP ESP ESP,0
290,sí creo que a no lo tengo .,co v pro:rel aprep adv pro:obj v .,ESP ESP ESP ESP ESP ESP ESP,0
291,yo lo había agregado sí o no ?,pro:sub pro:obj aux part co coord adv ?,ESP ESP ESP ESP ESP ESP ESP,0
292,bueno no sé .,co adv v .,ESP ESP ESP,0
293,salgamos que de a verga .,v pro:rel prep aprep n .,ESP ESP ESP ESP ESP,0
294,que el maje por cuánto tiempo viene ?,pro:rel det:art n prep det:int n v ?,ESP ESP ESP ESP ESP ESP ESP,0
295,creo que viene por diez días .,v pro:rel v prep det:num n .,ESP ESP ESP ESP ESP ESP,0
296,viene por poquito viene .,v prep det:indef v .,ESP ESP ESP ESP,0
297,sí por poquito .,co prep pro:indef .,ESP ESP ESP,0
298,sólo viene a pasar el spring_break y ...,adv v aprep inf det:art L2 coord +...,ESP ESP ESP ESP ESP ENG ESP,1
299,ah pues semana santa no ?,co co n n adv ?,ESP ESP ESP ESP ESP,0
300,como al veinticinco ocho días algo así .,adv aprep det:num det:num n pro:dem adv .,ESP ESP ESP ESP ESP ESP ESP,0
301,viene a pasar semana santa no ?,v aprep inf n n adv ?,ESP ESP ESP ESP ESP ESP,0
302,viene por la semana santa nada más .,v prep det:art n n v adv .,ESP ESP ESP ESP ESP ESP ESP,0
303,.,None,,0
304,hay no joda esa gente que está en Nicaragua debe venir loco .,v adv v det:dem n pro:rel cop prep n:prop v inf adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
305,me vengo para acá .,pro:obj v prep adv .,ESP ESP ESP ESP,0
306,rico me quedo en el mar bróder .,adj pro:obj v prep det:art n n .,ESP ESP ESP ESP ESP ESP ESP,0
307,no pero él no está en Nicaragua él está en México .,adv conj pro:sub adv cop prep n:prop pro:sub cop prep n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
308,está en México ?,cop prep n:prop ?,ESP ESP ESP,0
309,sí .,co .,ESP,0
310,o sea en diciembre que me lo encontré en Nicaragua el maje andaba de vacaciones ?,coord cop prep n pro:rel pro:obj pro:obj v prep n:prop det:art n v prep n ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
311,andaba de vacaciones .,v prep n .,ESP ESP ESP,0
312,el estudia en el Instituto_tecnológico_de_Monterrey .,det:art v prep det:art n:prop .,ESP ESP ESP ESP ESP,0
313,a qué de verga pues no sé .,aprep pro:int prep n co adv v .,ESP ESP ESP ESP ESP ESP ESP,0
314,México no es una de mis ciudades ...,n:prop adv cop det:art prep det:pos n +...,ESP ESP ESP ESP ESP ESP ESP,0
315,sabes no es uno de mis países uhuh pero que de a verga pues y ...,v adv cop det:art prep det:pos n L2 conj pro:rel prep aprep n co coord +...,ESP ESP ESP ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP ESP,1
316,.,None,,0
317,a ver qué onda pues que demos una salidita no sé .,aprep inf pro:int n co pro:rel v det:art part adv v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
318,le contar a mis bróder para ver se van a cagar de la risa cuando les cuente .,pro:ind inf aprep det:pos n prep inf pro:refl v aprep inf prep det:art n conj pro:ind v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
319,y uno de mis mejores amigos de Nicaragua Rober .,coord pro:dem prep det:pos adj n prep n:prop n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
320,ahhah .,co .,ESP,0
321,el maje se va a venir a vivir aquí porque él estudiaba en el Lincoln /.,det:art n pro:refl v aprep inf aprep inf adv conj pro:sub v prep det:art n:prop +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
322,Rober qué ?,n:prop pro:int ?,ESP ESP,0
323,Carrera .,n:prop .,ESP,0
324,yo lo conozco ?,pro:sub pro:obj v ?,ESP ESP ESP,0
325,no no creo que lo conozcas ?,adv adv v pro:rel pro:obj v ?,ESP ESP ESP ESP ESP ESP,0
326,déjame ver si lo tengo .,imp inf conj pro:obj v .,ESP ESP ESP ESP ESP,0
327,es que me suena muchísimo ese nombre .,cop pro:rel pro:obj v det:indef det:dem v .,ESP ESP ESP ESP ESP ESP ESP,0
328,lo tengo si ves en mi Facebook él es el número uno .,pro:obj v conj v prep det:pos n:prop pro:sub cop det:art n pro:dem .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
329,aquí está /.,adv cop +/.,ESP ESP,0
330,.,None,,0
331,pero bueno la cosa es que idiay lo corrieron del colegio por estar tapineando en clase .,conj co pro:obj v cop pro:rel co pro:obj v prep n prep inf ger prep n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
332,por estar qué ?,prep inf pro:int ?,ESP ESP ESP,0
333,por estar bebiendo guaro claro .,prep inf ger n co .,ESP ESP ESP ESP ESP,0
334,.,None,,0
335,"entonces la cosa es que le dijeron al maje ""/.","adv pro:obj v cop pro:rel pro:ind v aprep n +""/.",ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
336,pues mira vas a tener que hacer home_school .,co co v aprep inf pro:rel inf L2 .,ESP ESP ESP ESP ESP ESP ESP ENG,1
337,"le dicen ""/.","pro:ind v +""/.",ESP ESP,0
338,sólo vas a venir a presentar exámenes .,adv v aprep inf aprep inf n .,ESP ESP ESP ESP ESP ESP ESP,0
339,y pero o sea no puedes ir a la fiesta de graduación ni a la graduación .,coord conj coord cop adv v inf aprep det:art n prep n coord aprep det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
340,a la puta .,aprep det:art adj .,ESP ESP ESP,0
341,claro /.,co +/.,ESP,0
342,esa sí es cagada .,det:dem co cop part .,ESP ESP ESP ESP,0
343,eso es horrible .,pro:dem cop adj .,ESP ESP ESP,0
344,en puta loco .,prep n adj .,ESP ESP ESP,0
345,te imaginas lo que es eso ?,pro:obj v pro:obj pro:rel cop pro:dem ?,ESP ESP ESP ESP ESP ESP,0
346,sobre todo o sea no poder ir a la fiesta ni a la graduación qué triste de verdad /.,prep det:indef coord cop adv n inf aprep det:art n coord aprep det:art n pro:int adj v co +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
347,no eso sí es triste o sea .,adv pro:dem co cop adj coord cop .,ESP ESP ESP ESP ESP ESP ESP,0
348,la graduación que es lo más /.,det:art n pro:rel cop pro:obj adv +/.,ESP ESP ESP ESP ESP ESP,0
349,te lo .,pro:obj pro:obj .,ESP ESP,0
350,si me dan a escoger entre la fiesta y la graduación prefiero la graduación .,conj pro:obj v aprep inf prep det:art n coord det:art n v det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
351,a huevo .,aprep n .,ESP ESP,0
352,eso es una vez en tu vida bróder fiestas van a haber un montón .,pro:dem cop det:art n prep det:pos co:voc n n v aprep inf det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
353,a huevo no yo prefiero ir a la fiesta hijo de puta .,aprep n adv pro:sub v inf aprep det:art n n prep adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
354,cómo ?,pro:int ?,ESP,0
355,yo prefiero ir a la fiesta hijo .,pro:sub v inf aprep det:art n n .,ESP ESP ESP ESP ESP ESP ESP,0
356,no yo prefiero .,adv pro:sub v .,ESP ESP ESP,0
357,no es //.,adv cop +//.,ESP ESP,0
358,.,None,,0
359,qué te iba a decir /?,pro:int pro:obj v aprep inf +/?,ESP ESP ESP ESP ESP,0
360,igual tal vez se termina colando por la fiesta .,co det:dem n pro:refl v ger prep det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
361,a no a huevo eso al final sí la verdad .,aprep adv aprep n pro:dem aprep adj co pro:obj co .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
362,eso es facilísimo te colas y vale verga me entiendes .,pro:dem cop adj pro:obj n coord v n pro:obj v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
363,sobre todo porque hacen esa cosa que es de máscara .,prep det:indef conj v det:dem v pro:rel cop prep n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
364,a sí es muy /.,aprep co cop adv +/.,ESP ESP ESP ESP,0
365,muchísimo más fácil se le hace .,det:indef adv adj pro:refl pro:ind v .,ESP ESP ESP ESP ESP ESP,0
366,por fin y qué más ?,prep n coord pro:int adv ?,ESP ESP ESP ESP ESP,0
367,nada pues ni turca .,pro:indef co coord n .,ESP ESP ESP ESP,0
368,y cuánto tiempo llevamos ya ?,coord det:int n v adv ?,ESP ESP ESP ESP ESP,0
369,no sé como /.,adv v adv +/.,ESP ESP ESP,0
370,siento como que llevamos como tres días ya platicando .,v adv pro:rel v adv det:num n adv ger .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
371,llevamos faltan diez todavía .,v v det:num adv .,ESP ESP ESP ESP,0
372,faltan diez //.,v det:num +//.,ESP ESP,0
373,es que lo llevan contados ?,cop pro:rel pro:obj v part ?,ESP ESP ESP ESP ESP,0
374,sí .,co .,ESP,0
375,a la gran puta no de puta yo pensé que falta más no jodas .,aprep det:art adj adj adv prep adj pro:sub v pro:rel v adv adv v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
376,faltan diez .,v det:num .,ESP ESP,0
377,y por veinte dólares hablar media hora no le hace daño a nadie loco .,coord prep det:num n inf n n adv pro:ind v v aprep pro:indef adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
378,.,None,,0
379,.,None,,0
380,le voy a decir que me los deje .,pro:ind v aprep inf pro:rel pro:obj pro:obj v .,ESP ESP ESP ESP ESP ESP ESP ESP,0
381,y yo te los doy .,coord pro:sub pro:obj pro:obj v .,ESP ESP ESP ESP ESP,0
382,que es mentira me los voy a gastar pues .,pro:rel cop n pro:obj pro:obj v aprep inf co .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
383,me los dejas .,pro:obj pro:obj v .,ESP ESP ESP,0
384,.,None,,0
385,no no yo te los guardo .,adv adv pro:sub pro:obj pro:obj v .,ESP ESP ESP ESP ESP ESP,0
386,y te los doy el fin de semana .,coord pro:obj pro:obj v det:art n imp n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
387,a huevo .,aprep n .,ESP ESP,0
388,a ver no iba el dice el maje que pues que tenemos que llenar un formulario algo así .,aprep inf adv v det:art v det:art n pro:rel co pro:rel v pro:rel inf det:art n pro:dem adv .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
389,y el formulario vos lo tenéis ?,coord det:art n pro:obj pro:obj v ?,ESP ESP ESP ESP ESP ESP,0
390,el maje seguramente aquí lo tiene .,det:art n adv:adj adv pro:obj v .,ESP ESP ESP ESP ESP ESP,0
391,"pero el maje está afuera leyendo porque me dijo ""/.","conj det:art n cop adv ger conj pro:obj v +""/.",ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
392,me voy a ir a fuera .,pro:obj v aprep inf aprep co .,ESP ESP ESP ESP ESP ESP,0
393,"me dice ""/.","pro:obj v +""/.",ESP ESP,0
394,para que no se sientan incómodos .,prep pro:rel adv pro:refl v adj .,ESP ESP ESP ESP ESP ESP,0
395,pues como que vos sabéis que por lo general cuando hay una persona que no habla español it's kind of rude de que te pongas a hablar en español pues o sea ...,co adv pro:rel pro:obj v pro:rel prep pro:obj adj pro:rel v det:art n pro:rel adv v adj L2 L2 L2 L2 prep pro:rel pro:obj v aprep inf prep adj co coord cop +...,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
396,sí .,co .,ESP,0
397,aunque el maje pues no esté escuchando ni nada pues /.,conj det:art n co adv aux ger coord v co +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
398,ya .,adv .,ESP,0
399,"entonces el maje me dijo ""/.","adv det:art n pro:obj v +""/.",ESP ESP ESP ESP ESP,0
400,para que para que se sientan más cómodos pues .,prep pro:rel prep pro:rel pro:refl v adv adj co .,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
401,y no sientan que tiene que hablar inglés .,coord adv v pro:rel v pro:rel inf n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
402,"me dice pues ""/.","pro:obj v co +""/.",ESP ESP ESP,0
403,me voy a ir a fuera a leer .,pro:obj v aprep inf aprep adv aprep inf .,ESP ESP ESP ESP ESP ESP ESP ESP,0
404,se trajo una revista el maje .,pro:refl v det:art re#v det:art n .,ESP ESP ESP ESP ESP ESP,0
405,y allá está afuera leyendo .,coord adv cop adv ger .,ESP ESP ESP ESP ESP,0
406,ya pero no crees que es como estúpido que hablemos de esto ?,adv conj adv v pro:rel cop adv co pro:rel v prep pro:dem ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
407,cómo ?,pro:int ?,ESP,0
408,no crees que es estúpido que hablamos de esto en en la grabadora ?,adv v pro:rel cop co pro:rel v prep pro:dem prep prep det:art n ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
409,no pero el maje es quien sabe .,adv conj det:art n cop pro:rel v .,ESP ESP ESP ESP ESP ESP ESP,0
410,ni él debe entender el maje lo que estamos hablando .,coord pro:sub v inf det:art n pro:obj pro:rel aux ger .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
411,pero para qué lo quiere ?,conj prep pro:int pro:obj v ?,ESP ESP ESP ESP ESP,0
412,no tengo la menor idea .,adv v det:art adj v .,ESP ESP ESP ESP ESP,0
413,.,None,,0
414,una mierda otra cosa .,det:art n det:indef v .,ESP ESP ESP ESP,0
415,Manrique me dijo ?,n:prop pro:obj v ?,ESP ESP ESP,0
416,qué te dijo Manrique ?,pro:int pro:obj v n:prop ?,ESP ESP ESP ESP,0
417,de que alguien español para para ayudar a dar clases o algo así .,prep pro:rel pro:indef adj prep prep inf aprep inf n coord pro:dem adv .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
418,puede ser .,v inf .,ESP ESP,0
419,tal vez están tratando de ver cómo se comunica la gente me entiendes para dar una clase platicada .,adj n aux ger prep inf pro:int pro:refl v det:art n pro:obj v prep inf det:art n part .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
420,o tal vez están developing un curso nuevo o algo así .,coord adj n aux L2 det:art n adj coord pro:dem adv .,ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP,1
421,qué sé yo .,pro:int v pro:sub .,ESP ESP ESP,0
422,el maje me dijo que trabajaba para no sé que no sé qué compañía que hace research .,det:art n pro:obj v pro:rel v prep adv v pro:rel adv v pro:int n pro:rel v L2 .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG,1
423,algo así me dijo el maje .,pro:dem adv pro:obj v det:art n .,ESP ESP ESP ESP ESP ESP,0
424,no le entendí muy bien .,adv pro:ind v adv adv .,ESP ESP ESP ESP ESP,0
425,ya .,adv .,ESP,0
426,qué chismosos somos los latinos .,pro:int n cop det:art adj .,ESP ESP ESP ESP ESP,0
427,a huevo para probar qué tulos que somos .,aprep n prep inf pro:int adj pro:rel cop .,ESP ESP ESP ESP ESP ESP ESP ESP,0
428,.,None,,0
429,imaginate de cuánta gente no hemos hablado .,imp prep pro:int n adv aux part .,ESP ESP ESP ESP ESP ESP ESP,0
430,.,None,,0
431,pero lo que pasa es que si nos agarran de verdad cuando cagamos a alguien loco se queman los micrófonos .,conj pro:obj pro:rel v cop pro:rel conj pro:obj v prep co pro:rel v aprep pro:indef adj pro:refl v det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
432,.,None,,0
433,ni quiera dios .,coord v co .,ESP ESP ESP,0
434,y eso la verdad no hemos hablado nada malo de nadie /.,coord pro:dem det:art co adv aux part v adj prep pro:indef +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
435,no pues sí de hecho no pues we've solo nos hemos estado poniendo al día pues .,adv co co prep v adv co L2 adj pro:obj aux part ger aprep n co .,ESP ESP ESP ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP ESP ESP,1
436,pero no /.,conj adv +/.,ESP ESP,0
437,al día de lo que sucede en un barrio fino .,aprep n prep pro:obj pro:rel v prep det:art n adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
438,no .,adv .,ESP,0
439,a huevo de lo de lo que pasa en el Reparto_Chip .,aprep n prep pro:obj v pro:obj pro:rel v prep det:art n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
440,.,None,,0
441,oye y qué películas hay en el cine ahorita ?,co coord pro:int n v prep det:art n adv ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
442,no sé .,adv v .,ESP ESP,0
443,tengo ganas de ir .,v v prep inf .,ESP ESP ESP ESP,0
444,pero no tengo reales hasta el jueves .,conj adv v re#v prep det:art n .,ESP ESP ESP ESP ESP ESP ESP,0
445,igual .,co .,ESP,0
446,si yo es que aquí estoy yo sentado frente a la computadora .,conj pro:sub cop pro:rel adv cop pro:sub part adv aprep det:art n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
447,y no sé estoy viendo .,coord adv v aux ger .,ESP ESP ESP ESP ESP,0
448,pero ahí no_más .,conj adv adv .,ESP ESP ESP,0
449,meterme a ver qué hay .,inf aprep inf pro:int v .,ESP ESP ESP ESP ESP,0
450,y entonces ?,coord adv ?,ESP ESP,0
451,y entonces .,coord adv .,ESP ESP,0
452,qué más hermano ?,pro:int adv n ?,ESP ESP ESP,0
453,pues ni turca ni turca .,co coord n coord n .,ESP ESP ESP ESP ESP,0
454,qué te iba a decir y .,pro:int pro:obj v aprep inf coord .,ESP ESP ESP ESP ESP ESP,0
455,vos fuiste a Frost este jueves con todos estos majes ?,pro:obj v aprep n:prop imp n prep pro:indef det:dem n ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
456,no no fui .,adv adv v .,ESP ESP ESP,0
457,por qué ?,prep pro:int ?,ESP ESP,0
458,no tenía ganas .,adv v v .,ESP ESP ESP,0
459,quiénes fueron ?,pro:int cop ?,ESP ESP,0
460,no sé .,adv v .,ESP ESP,0
461,yo no fui tampoco .,pro:sub adv v adv .,ESP ESP ESP ESP,0
462,que tu no sabes si yo tengo rato de no salir bróder .,pro:rel det:pos adv co conj pro:sub v n prep adv inf n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
463,sí .,co .,ESP,0
464,espera me está llamando Manu .,imp pro:obj aux ger n:prop .,ESP ESP ESP ESP ESP,0
465,aló .,co .,ESP,0
466,estoy hablando con DP .,aux ger prep n:prop .,ESP ESP ESP ESP,0
467,es que estoy ayudando //.,cop prep aux ger +//.,ESP ESP ESP ESP,0
468,te acuerdas que te dije que íbamos a ayudar a un maje para /.,pro:obj v pro:rel pro:obj v pro:rel v aprep inf aprep det:art n imp +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
469,entonces nos están grabando .,adv pro:obj aux ger .,ESP ESP ESP ESP,0
470,sí no no no tranquilo vale turca .,co adv adv adv adj co n .,ESP ESP ESP ESP ESP ESP ESP,0
471,el maje simplemente quería escuchar como hablábamos o algo así .,det:art n adv:adj v inf adv v coord pro:dem adv .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
472,o sea el maje no pudo venir .,coord cop det:art n adv v inf .,ESP ESP ESP ESP ESP ESP ESP,0
473,entonces lo tengo en speaker del teléfono de la casa .,adv pro:obj v prep L2 prep n prep det:art imp .,ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP,1
474,entonces pero todo tranquilón .,co conj det:indef adj .,ESP ESP ESP ESP,0
475,estoy chateando con la Tania también .,aux ger prep det:art n:prop adv .,ESP ESP ESP ESP ESP ESP,0
476,.,None,,0
477,bueno .,co .,ESP,0
478,.,None,,0
479,no tranquilo vale turca .,adv adj co n .,ESP ESP ESP ESP,0
480,no /.,adv +/.,ESP,0
481,a huevo ya nos quedan no sé nos quedan como .,aprep n adv pro:obj v adv v pro:obj v adv .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,0
482,el maje que le habláramos por media hora .,det:art n pro:rel pro:ind v prep n n .,ESP ESP ESP ESP ESP ESP ESP ESP,0
