,sentence,pos,language,switch
251,.,None,,0
252,because you plan to what ?,conj pro:per v prep pro:int ?,ENG ENG ENG ENG ENG,0
253,well because they go through this osmosis .,n conj pro:sub v adj det:dem n .,ENG ENG ENG ENG ENG ENG ENG,0
254,bring in the rains .,v prep det:art n .,ENG ENG ENG ENG,0
255,then hey what happened to the to most kids ?,adv:tem co pro:int v prep det:art prep qn n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
256,exactly .,adv .,ENG,0
257,no I'm praying that it won't happen to my kid .,co pro:sub part comp pro:per mod v prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
258,I mean .,pro:sub v .,ENG ENG,0
259,my oldest son went through a little bit once he got to the point que estaba dating .,det:poss adj n v prep det:art adj n conj pro:sub v prep det:art n L2 L2 part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ENG,1
260,uhuh .,co .,ENG,0
261,and a that seems to be a problem .,coord det:art adv cop inf cop det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
262,pero yo I don't remember Armand dating except Muni .,L2 L2 pro:sub mod v n:prop part prep n:prop .,ESP ESP ENG ENG ENG ENG ENG ENG ENG,1
263,yeah .,co .,ENG,0
264,did he when he went away you didn't see him .,mod pro:sub conj pro:sub v adv pro:per mod v pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
265,no no he went to Europe .,co co pro:sub v prep n:prop .,ENG ENG ENG ENG ENG ENG,0
266,pero a quién más he dated here .,L2 L2 L2 L2 pro:sub v adv .,ESP ESP ESP ESP ENG ENG ENG,1
267,aquí nunca salió con nadie .,adv adv v prep pro:indef .,ENG ENG ENG ENG ENG,0
268,yeah he used to have some friends .,co pro:sub v inf v qn n .,ENG ENG ENG ENG ENG ENG ENG,0
269,he did ?,pro:sub v ?,ENG ENG,0
270,yeah .,co .,ENG,0
271,but the point to be made is thank god que era serio .,conj det:art n inf aux part aux v n L2 L2 L2 .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ESP,1
272,mhm .,co .,ENG,0
273,y con todo y eso he was problematic .,L2 L2 L2 L2 L2 pro:sub cop adj .,ESP ESP ESP ESP ESP ENG ENG ENG,1
274,staying up late sixteen seventeen .,part adv adj det:num det:num .,ENG ENG ENG ENG ENG,0
275,and he went to religious school .,coord pro:sub v prep adj n .,ENG ENG ENG ENG ENG ENG,0
276,yeah ahora Carmencita likes to stay up late too .,co L2 n:prop v inf v adv adv adv .,ENG ESP ENG ENG ENG ENG ENG ENG ENG,1
277,but she's like on the computer .,conj pro:sub co prep det:art n .,ENG ENG ENG ENG ENG ENG,0
278,or watching t_v .,coord part n .,ENG ENG ENG,0
279,.,None,,0
280,that's okay .,pro:dem adj .,ENG ENG,0
281,it's kid stuff .,pro:per n n .,ENG ENG ENG,0
282,you you know weekends whatever .,pro:per pro:per v n pro:int .,ENG ENG ENG ENG ENG,0
283,and during the week también yo últimamente la estoy acostando más temprano .,coord prep det:art n L2 L2 L2 L2 L2 L2 L2 L2 .,ENG ENG ENG ENG ESP ESP ESP ESP ESP ESP ESP ESP,1
284,pero no es fácil because she doesn't wanna go to sleep .,L2 L2 L2 L2 conj pro:sub mod v v prep n .,ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG,1
285,and her friends are textmessaging her .,coord det:poss n aux part pro:obj .,ENG ENG ENG ENG ENG ENG,0
286,well I would say you know comes nine o'clock nine thirty because she is only eleven .,co pro:sub mod v pro:per v v det:num n det:num det:num conj pro:sub cop qn det:num .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
287,so nine thirty is the latest .,adv det:num det:num cop det:art adj .,ENG ENG ENG ENG ENG ENG,0
288,the phone gets shut off .,det:art n v part prep .,ENG ENG ENG ENG ENG,0
289,the lights go off .,det:art n v adv .,ENG ENG ENG ENG,0
290,the tv goes off .,det:art n v adv .,ENG ENG ENG ENG,0
291,and everybody goes into the sack .,coord pro:indef v prep det:art n .,ENG ENG ENG ENG ENG ENG,0
292,it's time to go to sleep .,pro:per n inf v prep n .,ENG ENG ENG ENG ENG ENG,0
293,I think that if you program kids like that early in life like my son right now .,pro:sub v adv conj pro:per n n prep pro:dem adv prep n prep det:poss n adv adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
294,he can't stay up .,pro:sub mod v adv .,ENG ENG ENG ENG,0
295,está cansado .,aux part .,ENG ENG,0
296,está cansado .,aux part .,ENG ENG,0
297,for example now que he's into football .,L2 n adv L2 pro:sub prep n .,ESP ENG ENG ESP ENG ENG ENG,1
298,cómo estaba en eso he plays everyday football ?,L2 L2 L2 L2 pro:sub v adj n ?,ESP ESP ESP ESP ENG ENG ENG ENG,1
299,everyday they do training at six in the morning .,adv:tem pro:sub v part prep det:num prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
300,so it's a football team for the school ?,adv pro:per det:art n n prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
301,yeah .,co .,ENG,0
302,wow that's interesting /.,co pro:dem adj +/.,ENG ENG ENG,0
303,it's the first one in the nation .,pro:per det:art adj pro:indef prep det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
304,really ?,adv ?,ENG,0
305,from a religious school .,prep det:art adj n .,ENG ENG ENG ENG,0
306,wow so that's good that he's part of it .,co co pro:dem adj comp pro:sub n prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
307,he's thrilled .,pro:sub part .,ENG ENG,0
308,and /.,coord +/.,ENG,0
309,so what position is he in now ?,adv pro:int n cop pro:sub adv adv ?,ENG ENG ENG ENG ENG ENG ENG,0
310,I don't know yet .,pro:sub mod v adv .,ENG ENG ENG ENG,0
311,but he's the guy that's supposed to stop them from moving .,conj pro:sub det:art n pro:rel part inf v pro:obj prep n:gerund .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
312,did they /.,mod pro:sub +/.,ENG ENG,0
313,he's like defence I think .,pro:sub prep de#v pro:sub v .,ENG ENG ENG ENG ENG,0
314,yeah I don't know .,co pro:sub mod v .,ENG ENG ENG ENG,0
315,he said first lineman /.,pro:sub v adj n +/.,ENG ENG ENG ENG,0
316,I don't know much I don't yo tampoco conozco mucho football .,pro:sub mod v adv pro:sub mod L2 L2 L2 L2 n .,ENG ENG ENG ENG ENG ENG ESP ESP ESP ESP ENG,1
317,I think he told me first lineman .,pro:sub v pro:sub v pro:obj adv n .,ENG ENG ENG ENG ENG ENG ENG,0
318,"he says ""/.","pro:sub v +""/.",ENG ENG,0
319,mommy you would be so proud of me .,n pro:per mod cop adv adj prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
320,I know .,pro:sub v .,ENG ENG,0
321,"I said "".","pro:sub v +"".",ENG ENG,0
322,I'm proud of you know .,pro:sub adj prep pro:per v .,ENG ENG ENG ENG ENG,0
323,exactly .,adv .,ENG,0
324,because of course I don't what him to play .,conj prep n pro:sub mod pro:int pro:obj prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
325,I know because you don't want to him to break anything god forbid .,pro:sub v conj pro:per mod v prep pro:obj inf v pro:indef n v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
326,but you know what ?,conj pro:per v pro:int ?,ENG ENG ENG ENG,0
327,I don't wanna stifle him .,pro:sub mod v v pro:obj .,ENG ENG ENG ENG ENG,0
328,que la vida hay que hacer de todo un poco .,pro:rel det:art n v pro:rel inf prep det:indef det:art adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
329,yo nunca aprendí a nadar ni rollerskate .,pro:sub adv v aprep inf coord L2 .,ENG ENG ENG ENG ENG ENG ESP,1
330,no hice muchas cosas en mi vida because /.,adv v det:indef v prep det:pos co:voc L2 +/.,ENG ENG ENG ENG ENG ENG ENG ESP,1
331,yo tampoco .,pro:sub adv .,ENG ENG,0
332,swimming I should have learned how to swim .,part pro:sub mod v part pro:int inf v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
333,swimming oh my god that's a perfect /.,part co det:poss co pro:rel det:art adj +/.,ENG ENG ENG ENG ENG ENG ENG,0
334,I regretted so much .,pro:sub part adv adv .,ENG ENG ENG ENG,0
335,yeah that's the perfect thing to do when you get older .,co pro:dem det:art adj n inf v conj pro:per v adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
336,and you know /.,coord pro:per v +/.,ENG ENG ENG,0
337,but when you get older you're over the hill .,conj conj pro:per v adj pro:per prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
338,perfect thing to do it when you're younger .,adj n inf v pro:per conj pro:per adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
339,yeah but yeah .,co conj co .,ENG ENG ENG,0
340,I know but I'm saying .,pro:sub v conj pro:sub part .,ENG ENG ENG ENG ENG,0
341,como Carmencita se tiene que aprender .,adv n:prop pro:refl v pro:rel inf .,ENG ENG ENG ENG ENG ENG,0
342,she has to learn .,pro:sub aux inf v .,ENG ENG ENG ENG,0
343,let's talk a little bit about Carmencita .,v v det:art adj n prep n:prop .,ENG ENG ENG ENG ENG ENG ENG,0
344,tiene que aprender .,v pro:rel inf .,ENG ENG ENG,0
345,mother insinuated that I should put her in camp this year .,n v comp pro:sub mod v pro:obj adv n det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
346,I don't think so .,pro:sub mod v co .,ENG ENG ENG ENG,0
347,I told her I rather pay you and you take her .,pro:sub v pro:obj pro:sub adv v pro:per coord pro:per v pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
348,she can come with me any time .,pro:sub mod v prep pro:obj qn n .,ENG ENG ENG ENG ENG ENG ENG,0
349,because /.,conj +/.,ENG,0
350,pero you know she likes //.,L2 pro:per v pro:sub v +//.,ESP ENG ENG ENG ENG,1
351,last year we had a great time .,adj n pro:sub v det:art adj n .,ENG ENG ENG ENG ENG ENG ENG,0
352,yeah .,co .,ENG,0
353,because mother was saying /.,conj n aux part +/.,ENG ENG ENG ENG,0
354,we //.,pro:sub +//.,ENG,0
355,maybe because mummy no la puede cuidar .,adv conj n L2 L2 L2 L2 .,ENG ENG ENG ESP ESP ESP ESP,1
356,mamá no la puede cuidar .,n adv pro:obj v inf .,ENG ENG ENG ENG ENG,0
357,yo entiendo .,pro:sub v .,ENG ENG,0
358,it's a conflict /.,pro:per det:art n +/.,ENG ENG ENG,0
359,pero a mí no me gustaría ponerla en camp por las amigas .,L2 L2 L2 L2 L2 L2 L2 L2 n L2 L2 L2 .,ESP ESP ESP ESP ESP ESP ESP ESP ENG ESP ESP ESP,1
360,yeah .,co .,ENG,0
361,yo te voy a decir una cosa las amigas /.,pro:sub pro:obj v aprep inf det:art imp det:art n +/.,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
362,the further away //.,det:art adj adv +//.,ENG ENG ENG,0
363,por eso ella se puso brava conmigo .,prep pro:dem pro:sub pro:refl v adj adv .,ENG ENG ENG ENG ENG ENG ENG,0
364,porque la amiguita esta que yo vi que estaba con el muchacho ahí .,conj det:art n imp pro:rel pro:sub v pro:rel cop prep det:art n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
365,what a stressful situation for that guy .,pro:int det:art adj n prep det:dem n .,ENG ENG ENG ENG ENG ENG ENG,0
366,he's in elementary school .,pro:sub prep adj n .,ENG ENG ENG ENG,0
367,and the girl is making advances towards him .,coord det:art n aux part n prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
368,you know what is the guy supposed to do /.,pro:per v pro:int aux det:art n part inf v +/.,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
369,y qué hizo el muchachito ?,coord pro:int v det:art n ?,ENG ENG ENG ENG ENG,0
370,qué podía hacer el pobre ?,pro:int v inf det:art co:voc ?,ENG ENG ENG ENG ENG,0
371,se estaba tranquilo .,pro:refl cop adj .,ENG ENG ENG,0
372,no hizo nada /.,adv v pro:indef +/.,ENG ENG ENG,0
373,estaba tranquilo .,cop adj .,ENG ENG,0
374,ella cogió la mano del muchachito .,pro:sub v det:art n prep n .,ENG ENG ENG ENG ENG ENG,0
375,se la puso en la pierna de ella .,pro:refl pro:obj v prep det:art n prep pro:sub .,ENG ENG ENG ENG ENG ENG ENG ENG,0
376,y qué hizo él ?,coord pro:int v pro:sub ?,ENG ENG ENG ENG,0
377,la dejó ahí .,pro:obj v adv .,ENG ENG ENG,0
378,pobrecito what was he supposed //.,L2 pro:int cop pro:sub v +//.,ESP ENG ENG ENG ENG,1
379,pobrecito no .,co:voc adv .,ENG ENG,0
380,it's a lot of stress for boys because these girls they don't know how to behave .,pro:per det:art n prep n prep n conj det:dem n pro:sub mod v pro:int inf v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
381,they don't .,pro:sub mod .,ENG ENG,0
382,pero gracias a dios Carmencita no está en eso .,conj n aprep co n:prop adv cop prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
383,bueno .,co .,ENG,0
384,no yo no he visto .,adv pro:sub adv aux part .,ENG ENG ENG ENG ENG,0
385,no no yo tampoco .,adv adv pro:sub adv .,ENG ENG ENG ENG,0
386,entonces las otras madres me dijeron que tampoco que la están mirando y tampoco está en eso .,adv det:art det:indef n pro:obj v pro:rel adv pro:rel pro:obj aux ger coord adv cop prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
387,pero .,conj .,ENG,0
388,pero eso nada yo te digo la verdad .,conj pro:dem v pro:sub pro:obj v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
389,yo estaba sorprendida .,pro:sub cop part .,ENG ENG ENG,0
390,yo creo que hoy la voy a sorprender porque ella va ir al parque she's gonna go to the park today .,L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 pro:sub part v prep det:art n adv:tem .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG,1
391,yeah .,co .,ENG,0
392,and I leave at four which is great .,coord pro:sub v prep det:num pro:rel cop adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
393,I love the hours here .,pro:sub v det:art n adv .,ENG ENG ENG ENG ENG,0
394,oh thank god .,co v n .,ENG ENG ENG,0
395,from eight to four /.,prep det:num prep det:num +/.,ENG ENG ENG ENG,0
396,well you start early anyway .,co pro:per v adv adv .,ENG ENG ENG ENG ENG,0
397,well there gonna be times I have to stay like when they're doing stuff .,co adv part cop n pro:sub v inf v prep pro:int pro:sub part n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
398,you know I might have to stay .,pro:per v pro:sub mod v inf v .,ENG ENG ENG ENG ENG ENG ENG,0
399,but that's not everyday .,conj pro:dem neg adj .,ENG ENG ENG ENG,0
400,and sometimes when they have graduations I have to stay to help them whatever .,coord adv conj pro:sub v n pro:sub v inf v inf v pro:obj pro:int .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
401,yeah .,co .,ENG,0
402,but that's not every day .,conj pro:dem neg qn n .,ENG ENG ENG ENG ENG,0
403,so like once every two or three months .,adv v adv qn det:num coord det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
404,thank god this is a blessing because people that are mothers //.,v n pro:dem cop det:art n:gerund conj n pro:rel cop n +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
405,yeah .,co .,ENG,0
406,you can't you've gotta be on the top of these kids .,pro:per mod pro:per mod cop prep det:art n prep det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
407,yeah .,co .,ENG,0
408,"but today she wants to go to the park because I told her ""/.","conj adv:tem pro:sub v inf v prep det:art n conj pro:sub v pro:obj +""/.",ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
409,I let you go today to the park .,pro:sub v pro:per v adv:tem prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
410,Friday Saturday and Sunday you gotta be you know doing your .,n:prop n:prop coord n:prop pro:per mod cop pro:per v part det:poss .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
411,you've when do you think you're gonna finish your project with her ?,pro:per pro:rel v pro:per v pro:per part v det:poss n prep pro:obj ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
412,tomorrow you should work on it the all day .,adv:tem pro:per mod v prep pro:per det:art qn n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
413,well you see how good she is with the computer man .,co pro:per v pro:int adj pro:sub cop prep det:art n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
414,I know she is .,pro:sub v pro:sub cop .,ENG ENG ENG ENG,0
415,did you do //.,mod pro:per v +//.,ENG ENG ENG,0
416,but I didn't see any of the research under the three people or the four people .,conj pro:sub mod v qn prep det:art n prep det:art det:num n coord det:art det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
417,yeah we have research but not enough .,co pro:sub v n conj neg adv .,ENG ENG ENG ENG ENG ENG ENG,0
418,not enough .,neg adv .,ENG ENG,0
419,and I think the pictures looked too big .,coord pro:sub v det:art n v adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
420,she brought me a book .,pro:sub v pro:obj det:art n .,ENG ENG ENG ENG ENG,0
421,me trajo un libro que ella lo había leído when she was in third grade I think .,L2 L2 L2 L2 L2 L2 L2 L2 L2 conj pro:sub cop prep n n pro:sub v .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG ENG,1
422,she did ?,pro:sub v ?,ENG ENG,0
423,really ?,adv ?,ENG,0
424,"pero las fotos vas a tener que hacerlas más chiquitas para que ""/.","conj pro:obj n v aprep inf pro:rel inf adv adj prep pro:rel +""/.",ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
425,no ella lo quiere así grande .,adv pro:sub pro:obj v adv adj .,ENG ENG ENG ENG ENG ENG,0
426,pero cómo si no te puede flip ?,L2 L2 L2 L2 L2 L2 v ?,ESP ESP ESP ESP ESP ESP ENG,1
427,no ella no quiere .,adv pro:sub adv v .,ENG ENG ENG ENG,0
428,ella dice que la maestra lo hizo así .,pro:sub v pro:rel det:art n pro:obj v adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
429,"and I said ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
430,really ?,adv ?,ENG,0
431,okay .,co .,ENG,0
432,fine .,adv .,ENG,0
433,that's fine .,pro:dem adj .,ENG ENG,0
434,"I say ""/.","pro:sub v +""/.",ENG ENG,0
435,you know what ?,pro:per v pro:int ?,ENG ENG ENG,0
436,the instructions no sirven because te dicen que lo pongas arriba y la maestra dijo que lo ponga abajo .,det:art n L2 L2 conj L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 .,ENG ENG ESP ESP ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
437,exacto .,co .,ENG,0
438,what kind of instructions are that ?,pro:int n prep n cop pro:dem ?,ENG ENG ENG ENG ENG ENG,0
439,I don't know sister .,pro:sub mod v n .,ENG ENG ENG ENG,0
440,thank god that you're a teacher .,v n pro:rel pro:per det:art n .,ENG ENG ENG ENG ENG ENG,0
441,oh my god .,co det:poss n .,ENG ENG ENG,0
442,and praise the lord que you know what you're doing with her praise god .,coord v det:art n L2 pro:per v pro:int pro:per part prep det:poss n n .,ENG ENG ENG ENG ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
443,praise god yeah .,n n co .,ENG ENG ENG,0
444,so due tomorrow can you just work on it ?,adv adj adv:tem mod pro:per adj n prep pro:per ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
445,do you think you can just work on it all day with her ?,mod pro:per v pro:per mod adj n prep pro:per adv n prep pro:obj ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
446,yeah we'll work on it .,co pro:sub v prep pro:per .,ENG ENG ENG ENG ENG,0
447,she's very good .,pro:sub adv adj .,ENG ENG ENG,0
448,if you finish tomorrow then you're home free with that .,conj pro:per v adv:tem adv:tem pro:per adv adv prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
449,but then there's a science project .,conj adv:tem pro:exist det:art n n .,ENG ENG ENG ENG ENG ENG,0
450,you already know more or less what you're gonna do with her ?,pro:per adv v adv coord adj pro:int pro:per part v prep pro:obj ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
451,yeah we know what we're gonna do .,co pro:sub v pro:int pro:sub part v .,ENG ENG ENG ENG ENG ENG ENG,0
452,how long will the science project take ?,pro:int adv mod det:art n n v ?,ENG ENG ENG ENG ENG ENG ENG,0
453,I don't know .,pro:sub mod v .,ENG ENG ENG,0
454,but you know what they do is for the parents to do their work .,conj pro:per v pro:int pro:sub v cop prep det:art n inf v det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
455,no I know that .,co pro:sub v pro:dem .,ENG ENG ENG ENG,0
456,I know that .,pro:sub v pro:dem .,ENG ENG ENG,0
457,you know how many projects ella hizo ...,pro:per v pro:int qn n L2 L2 +...,ENG ENG ENG ENG ENG ESP ESP,1
458,tantos proyectos que ha hecho .,adj n pro:rel aux part .,ENG ENG ENG ENG ENG,0
459,what kind of a feedback did you get ?,pro:int n prep det:art n v pro:per v ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
460,nothing .,pro:indef .,ENG,0
461,what kind of a feedback ?,pro:int n prep det:art n ?,ENG ENG ENG ENG ENG,0
462,but they're ridiculous .,conj pro:sub adj .,ENG ENG ENG,0
463,did they tell you when the science project is due or not ?,mod pro:sub v pro:per conj det:art n n cop adj coord neg ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
464,in April the first day that they get back from their vacation .,prep n:prop det:art adj n pro:rel pro:sub v adv prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
465,no this is due .,qn pro:dem cop adj .,ENG ENG ENG ENG,0
466,this is due .,pro:dem cop adj .,ENG ENG ENG,0
467,this one's due .,det:dem adj n .,ENG ENG ENG,0
468,but when is the science project due ?,conj conj cop det:art n n adj ?,ENG ENG ENG ENG ENG ENG ENG,0
469,it's probably in may .,pro:per adv adv mod .,ENG ENG ENG ENG,0
470,maybe in may ?,adv prep mod ?,ENG ENG ENG,0
471,may .,mod .,ENG,0
472,so did you wanna take a break ?,adv mod pro:per v v det:art n ?,ENG ENG ENG ENG ENG ENG ENG,0
473,or did you wanna start doing it ?,coord v pro:per v v part pro:per ?,ENG ENG ENG ENG ENG ENG ENG,0
474,no we wanna finish it because I'm going on vacation .,co pro:sub v v pro:per conj pro:sub part prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
475,no you're gonna start the science project too ?,co pro:per part v det:art n n adv ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
476,yeah .,co .,ENG,0
477,okay so but finish this one first .,co adv conj v det:dem pro:indef adj .,ENG ENG ENG ENG ENG ENG ENG,0
478,and then work on the science project with her .,coord adv:tem v prep det:art n n prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
479,yeah .,co .,ENG,0
480,we have the whole week to do that .,pro:sub v det:art adj n inf v pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG,0
481,the science and this one .,det:art n coord det:dem pro:indef .,ENG ENG ENG ENG ENG,0
482,well finish this one first .,co v det:dem pro:indef adj .,ENG ENG ENG ENG ENG,0
483,yeah .,co .,ENG,0
484,this one's due .,det:dem adj n .,ENG ENG ENG,0
485,mhm .,co .,ENG,0
486,yo le dijo que ella tiene que darle muchas gracias a dios que te tiene a ti sister porque tú eres una mujer muy muy educada .,L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 n L2 L2 L2 L2 L2 L2 L2 L2 .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP ESP ESP,1
487,no she's good .,co pro:sub adj .,ENG ENG ENG,0
488,ella es buena .,pro:sub cop adj .,ENG ENG ENG,0
489,y eres maestra de profession .,L2 L2 L2 L2 n .,ESP ESP ESP ESP ENG,1
490,and you know what you're doing .,coord pro:per v pro:int pro:per part .,ENG ENG ENG ENG ENG ENG,0
491,you know these are ...,pro:per v det:dem cop +...,ENG ENG ENG ENG,0
492,kids don't know .,n mod v .,ENG ENG ENG,0
493,they don't know whether they're coming or going .,pro:sub mod v comp pro:sub part coord part .,ENG ENG ENG ENG ENG ENG ENG ENG,0
494,it's a joke .,pro:per det:art n .,ENG ENG ENG,0
495,it's supposed to be fun .,pro:per part inf cop n .,ENG ENG ENG ENG ENG,0
496,pero you know what the way they do it .,L2 pro:per v pro:int det:art n pro:sub v pro:per .,ESP ENG ENG ENG ENG ENG ENG ENG ENG,1
497,sí pero these teachers assigning these projects the kids don't even know if they're coming or going .,L2 L2 det:dem n part det:dem n det:art n mod adv v comp pro:sub part coord part .,ESP ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
498,what do they expect ?,pro:int mod pro:sub v ?,ENG ENG ENG ENG,0
499,I don't know if they are gonna remember any of this stuff down the line .,pro:sub mod v comp pro:sub aux part v qn prep det:dem n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
500,maybe they will .,adv pro:sub mod .,ENG ENG ENG,0
501,maybe these things are good .,adv pro:dem n cop adj .,ENG ENG ENG ENG ENG,0
502,so getting back to Carmencita .,adv n:gerund adv prep n:prop .,ENG ENG ENG ENG ENG,0
503,yeah .,co .,ENG,0
504,do you wanna take care of her for the summer then ?,mod pro:per v v n prep pro:obj prep det:art n adv:tem ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
505,and I'll just give you something for that .,coord pro:sub adv v pro:per pro:indef prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG,0
506,yeah .,co .,ENG,0
507,.,None,,0
508,I'm thinking ...,pro:sub part +...,ENG ENG,0
509,it's like three months right .,pro:per co det:num n adj .,ENG ENG ENG ENG ENG,0
510,so ...,co +...,ENG,0
511,we can work at it .,pro:sub mod v prep pro:per .,ENG ENG ENG ENG ENG,0
512,ahora yo no sé me gustaría que ella aprendiera a nadar .,adv pro:sub adv v pro:obj v pro:rel pro:sub v aprep inf .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
513,well maybe you could take her .,adv adv pro:per mod v pro:obj .,ENG ENG ENG ENG ENG ENG,0
514,you know I'm gonna see maybe maybe .,pro:per v pro:sub part v adv adv .,ENG ENG ENG ENG ENG ENG ENG,0
515,I'll give you the money for that .,pro:sub v pro:per det:art n prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG,0
516,if Armand finds a job I need him to get to work .,conj n:prop v det:art n pro:sub v pro:obj inf v prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
517,tu hijo ?,det:pos n ?,ENG ENG,0
518,yeah .,co .,ENG,0
519,qué tú quieres que haga ?,pro:int pro:sub v pro:rel v ?,ENG ENG ENG ENG ENG,0
