,sentence,pos,language,switch
298,and Wednesdays and Fridays .,coord n:prop coord n:prop .,ENG ENG ENG ENG,0
299,.,None,,0
300,exactly like that .,adv prep pro:dem .,ENG ENG ENG,0
301,ahhah .,co .,ENG,0
302,have you been back to Lourdes ?,v pro:per cop adv prep n:prop ?,ENG ENG ENG ENG ENG ENG,0
303,no .,co .,ENG,0
304,I went once .,pro:sub v adv .,ENG ENG ENG,0
305,we went once .,pro:sub v adv .,ENG ENG ENG,0
306,and we were running amok .,coord pro:sub aux part adv .,ENG ENG ENG ENG ENG,0
307,we even went to Walgreens .,pro:sub adv v prep n:prop .,ENG ENG ENG ENG ENG,0
308,and got like masks .,coord v co v .,ENG ENG ENG ENG,0
309,and it was right around Hallowe'en so we were like running around like scaring the crap out of people .,coord pro:per cop adv prep n:prop conj pro:sub cop co part adv prep n:gerund det:art n adv prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
310,I was in a Blues_brothers mask .,pro:sub cop prep det:art n:prop n .,ENG ENG ENG ENG ENG ENG,0
311,ay you guys .,L2 pro:per n .,ESP ENG ENG,1
312,I was looking at the pictures the other day of when you guys were like you and Vanessa the big Cuban like ladies with the big buds .,pro:sub aux part prep det:art n det:art qn n prep conj pro:per n cop co pro:per coord n:prop det:art adj n:prop prep n prep det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
313,and the thing .,coord det:art n .,ENG ENG ENG,0
314,oh .,co .,ENG,0
315,oh my god .,co det:poss n .,ENG ENG ENG,0
316,the sumo wrestlers .,det:art n n .,ENG ENG ENG,0
317,those guys are always above and beyond .,det:dem n cop adv adv coord adv .,ENG ENG ENG ENG ENG ENG ENG,0
318,did you see Darla's pictures ?,mod pro:per v adj n ?,ENG ENG ENG ENG ENG,0
319,it's like intense sumo wrestling .,pro:per conj adj n part .,ENG ENG ENG ENG ENG,0
320,it's like a full harness .,pro:per conj det:art adj v .,ENG ENG ENG ENG ENG,0
321,like they even have the little hat with the bun .,conj pro:sub adv v det:art adj n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
322,.,None,,0
323,I don't know .,pro:sub mod v .,ENG ENG ENG,0
324,like no it's like a game .,co qn pro:per conj det:art n .,ENG ENG ENG ENG ENG ENG,0
325,like you go somewhere /.,prep pro:per v adv +/.,ENG ENG ENG ENG,0
326,and you hit each other .,coord pro:per v qn qn .,ENG ENG ENG ENG ENG,0
327,I don't know .,pro:sub mod v .,ENG ENG ENG,0
328,.,None,,0
329,vamos ahí .,v adv .,ENG ENG,0
330,I don't know .,pro:sub mod v .,ENG ENG ENG,0
331,look at it .,v prep pro:per .,ENG ENG ENG,0
332,look at her ...,v prep pro:obj +...,ENG ENG ENG,0
333,Darla who ?,n:prop pro:rel ?,ENG ENG,0
334,.,None,,0
335,we're not like friends anymore .,pro:sub neg prep n adv .,ENG ENG ENG ENG ENG,0
336,oh my god that girl's so funny .,co det:poss n pro:rel n adv adj .,ENG ENG ENG ENG ENG ENG ENG,0
337,no she //.,co pro:sub +//.,ENG ENG,0
338,okay .,co .,ENG,0
339,look .,co .,ENG,0
340,I have called her the last month for real like six times .,pro:sub v part pro:obj det:art adj n prep adj co det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
341,and you know how like when people like ignore your call you know ?,coord pro:per v pro:int v pro:int n v v det:poss n pro:per v ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
342,.,None,,0
343,it rings the whole time so I know she gets it .,pro:per v det:art adj n co pro:sub v pro:sub v pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
344,so then I don't like when people play like dumb with me .,co adv:tem pro:sub mod v pro:rel n n co adj prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
345,okay ?,co ?,ENG,0
346,and I'm like kind of bitter about this .,coord pro:sub co adj prep adj prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG,0
347,then I know I shouldn't be .,adv:tem pro:sub v pro:sub mod cop .,ENG ENG ENG ENG ENG ENG,0
348,but whatever .,conj pro:int .,ENG ENG,0
349,kind of bitter about it .,n prep adj prep pro:per .,ENG ENG ENG ENG ENG,0
350,she I_med me .,pro:sub n:prop pro:obj .,ENG ENG ENG,0
351,"and she's like ""/.","coord pro:sub prep +""/.",ENG ENG ENG,0
352,oh are you alive ?,co aux pro:per adj ?,ENG ENG ENG ENG,0
353,"I'm like ""/.","pro:sub prep +""/.",ENG ENG,0
354,Darla ...,n:prop +...,ENG,0
355,"like I'm like ""/.","conj pro:sub prep +""/.",ENG ENG ENG,0
356,no .,co .,ENG,0
357,be like look I'm sorry .,cop prep co pro:sub adj .,ENG ENG ENG ENG ENG,0
358,you know .,pro:per v .,ENG ENG,0
359,I had a lot of stuff to do .,pro:sub v det:art n prep n inf v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
360,but don't be like where are you .,conj mod cop prep pro:int cop pro:per .,ENG ENG ENG ENG ENG ENG ENG,0
361,you're lost .,pro:per part .,ENG ENG,0
362,like if ...,co conj +...,ENG ENG,0
363,I hate that .,pro:sub v pro:dem .,ENG ENG ENG,0
364,I hate that .,pro:sub v pro:dem .,ENG ENG ENG,0
365,so then I was like about to go off on her .,co adv:tem pro:sub cop co adv inf v adv prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
366,"and I was like ""/.","coord pro:sub cop prep +""/.",ENG ENG ENG ENG,0
367,like I've called you six times .,co pro:sub part pro:per det:num n .,ENG ENG ENG ENG ENG ENG,0
368,but I have to go .,conj pro:sub v inf v .,ENG ENG ENG ENG ENG,0
369,good_night .,co .,ENG,0
370,and then I got off .,coord adv:tem pro:sub v adv .,ENG ENG ENG ENG ENG,0
371,no don't play stupid with me .,co mod v adj prep pro:obj .,ENG ENG ENG ENG ENG ENG,0
372,no .,co .,ENG,0
373,I hate that .,pro:sub v pro:dem .,ENG ENG ENG,0
374,what is that .,pro:int cop pro:dem .,ENG ENG ENG,0
375,I hate that .,pro:sub v pro:dem .,ENG ENG ENG,0
376,I hate that .,pro:sub v pro:dem .,ENG ENG ENG,0
377,where are you ?,pro:int cop pro:per ?,ENG ENG ENG,0
378,you're lost .,pro:per part .,ENG ENG,0
379,"I'm like ""/.","pro:sub prep +""/.",ENG ENG,0
380,great .,adj .,ENG,0
381,.,None,,0
382,I hate that .,pro:sub v pro:dem .,ENG ENG ENG,0
383,I know you don't like talking about it .,pro:sub v pro:per mod v part prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG,0
384,but you know who I always talk to now ?,conj pro:per v pro:int pro:sub adv n inf adv ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
385,Sara .,n:prop .,ENG,0
386,crazy .,adj .,ENG,0
387,.,None,,0
388,like obviously she's like number one .,prep adv pro:sub prep n pro:indef .,ENG ENG ENG ENG ENG ENG,0
389,like like super excited .,co co adj part .,ENG ENG ENG ENG,0
390,more like super against each other .,adv prep adj prep qn qn .,ENG ENG ENG ENG ENG ENG,0
391,and she's coming this weekend .,coord pro:sub part det:dem n .,ENG ENG ENG ENG ENG,0
392,.,None,,0
393,she called me up .,pro:sub v pro:obj adv .,ENG ENG ENG ENG,0
394,not called me up .,neg part pro:obj adv .,ENG ENG ENG ENG,0
395,she messaged me .,pro:sub v pro:obj .,ENG ENG ENG,0
396,"she's like ""/.","pro:sub prep +""/.",ENG ENG,0
397,hey whatever I wanna come down .,co pro:int pro:sub v v adv .,ENG ENG ENG ENG ENG ENG,0
398,I wanna see you .,pro:sub v v pro:per .,ENG ENG ENG ENG,0
399,.,None,,0
400,she wants to she wants me to go to like Amanda Harding's house .,pro:sub v prep pro:sub v pro:obj inf v inf v n:prop adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
401,mind you I don't even think Amanda Harding likes her .,v pro:per pro:sub mod adv v n:prop n:prop v pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
402,yeah I think she hates us .,co pro:sub v pro:sub v pro:obj .,ENG ENG ENG ENG ENG ENG,0
403,but no I think that she hates us by association .,conj co pro:sub v comp pro:sub v pro:obj prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
404,"but I'm sure Sara's told her like ""/.","conj pro:sub adj adj v pro:obj prep +""/.",ENG ENG ENG ENG ENG ENG ENG,0
405,oh no like whatever .,co co v pro:int .,ENG ENG ENG ENG,0
406,.,None,,0
407,yeah she's the one that was with .,co pro:sub det:art pro:indef pro:rel cop prep .,ENG ENG ENG ENG ENG ENG ENG,0
408,.,None,,0
409,yeah .,co .,ENG,0
410,but you know who's really nice ?,conj pro:per v pro:rel adv adj ?,ENG ENG ENG ENG ENG ENG,0
411,Ana .,n:prop .,ENG,0
412,dud but I just saw /.,n conj pro:sub adv n +/.,ENG ENG ENG ENG ENG,0
413,and her sister Anita .,coord det:poss n n:prop .,ENG ENG ENG ENG,0
414,.,None,,0
415,I just got an email because I'm like logged into this class .,pro:sub adv v det:art n conj pro:sub co v prep det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
416,you have to log into the Herald .,pro:per v prep n prep det:art n:prop .,ENG ENG ENG ENG ENG ENG ENG,0
417,.,None,,0
418,who Sara ?,pro:rel n:prop ?,ENG ENG,0
419,Sara's mom .,adj n .,ENG ENG,0
420,oh yeah .,co co .,ENG ENG,0
421,what is that ?,pro:int cop pro:dem ?,ENG ENG ENG,0
422,over Robert she lost her job .,adv n:prop pro:sub v det:poss n .,ENG ENG ENG ENG ENG ENG,0
423,she has three kids .,pro:sub v det:num n .,ENG ENG ENG ENG,0
424,she has four .,pro:sub v det:num .,ENG ENG ENG,0
425,but Sara ...,conj n:prop +...,ENG ENG,0
426,.,None,,0
427,she is .,pro:sub cop .,ENG ENG,0
428,she is .,pro:sub cop .,ENG ENG,0
429,yeah but she lost her duties .,co conj pro:sub v det:poss n .,ENG ENG ENG ENG ENG ENG,0
430,that's crazy .,pro:dem adj .,ENG ENG,0
431,over Robert .,adv n:prop .,ENG ENG,0
432,wait but didn't she get a new job ?,v conj mod pro:sub v det:art adj n ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
433,.,None,,0
434,she supposedly .,pro:sub adv .,ENG ENG,0
435,I guess when her and Robert were like back together again .,pro:sub n pro:rel det:poss coord n:prop cop co adj adv adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
436,her mom ...,det:poss n +...,ENG ENG,0
437,I know she got a new job .,pro:sub v pro:sub v det:art adj n .,ENG ENG ENG ENG ENG ENG ENG,0
438,her mom /.,det:poss n +/.,ENG ENG,0
439,she got reassigned somewhere .,pro:sub v re#part n .,ENG ENG ENG ENG,0
440,Robert supposedly like choked her .,n:prop adv co v pro:obj .,ENG ENG ENG ENG ENG,0
441,oh yeah .,co co .,ENG ENG,0
442,so she pulled out a gun .,co pro:sub v prep det:art n .,ENG ENG ENG ENG ENG ENG,0
443,what is she doing ?,pro:int cop pro:sub part ?,ENG ENG ENG ENG,0
444,Robert hello .,n:prop n .,ENG ENG,0
445,.,None,,0
446,no it's not even .,co pro:per neg adv .,ENG ENG ENG ENG,0
447,it's that Robert lost his //.,pro:per comp n:prop v det:poss +//.,ENG ENG ENG ENG ENG,0
448,it's that all these people are like insane .,pro:per comp qn det:dem n cop co in#adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
449,and I hate finding out about them .,coord pro:sub v part adv prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG,0
450,.,None,,0
451,and I always like //.,coord pro:sub adv co +//.,ENG ENG ENG ENG,0
452,"I'm like ""/.","pro:sub prep +""/.",ENG ENG,0
453,.,None,,0
454,do you talk to her still ?,mod pro:per v prep pro:obj adv ?,ENG ENG ENG ENG ENG ENG,0
455,she called me once before she left .,pro:sub v pro:obj adv conj pro:sub v .,ENG ENG ENG ENG ENG ENG ENG,0
456,oh yeah ?,co co ?,ENG ENG,0
457,did you hear about the eye story ?,mod pro:per v prep det:art n n ?,ENG ENG ENG ENG ENG ENG ENG,0
458,.,None,,0
459,yeah ?,co ?,ENG,0
460,Sara called me once before she left .,n:prop v pro:obj adv conj pro:sub v .,ENG ENG ENG ENG ENG ENG ENG,0
461,I don't hate talking about it .,pro:sub mod v part prep pro:per .,ENG ENG ENG ENG ENG ENG,0
462,but ...,conj +...,ENG,0
463,we're just not friends .,pro:sub adv neg n .,ENG ENG ENG ENG,0
464,here's the thing .,pro:exist det:art n .,ENG ENG ENG,0
465,.,None,,0
466,at the end of the day I think she has some of a heart .,prep det:art n prep det:art n pro:sub v pro:sub aux qn prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
467,okay because she's done a lot of messed up things like the whole thing with Brenda Paltro .,co conj pro:sub part det:art n prep part adv n prep det:art adj n prep n:prop n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
468,that she /.,comp pro:sub +/.,ENG ENG,0
469,yeah but how is Brenda even talking to her ?,co conj pro:int cop n:prop adv part prep pro:obj ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
470,yeah that's what I'm saying .,co pro:dem pro:int pro:sub part .,ENG ENG ENG ENG ENG,0
471,Sara realized that she had messed up the next day .,n:prop v comp pro:sub aux part prep det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
472,because she was belligerent .,conj pro:sub cop adj .,ENG ENG ENG ENG,0
473,so she realized that she had messed up the next day .,co pro:sub v comp pro:sub aux part prep det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
474,called her up .,v det:poss adv .,ENG ENG ENG,0
475,"and said like ""/.","coord v prep +""/.",ENG ENG ENG,0
476,sorry look .,co co .,ENG ENG,0
477,you know what I mean ?,pro:per v pro:int pro:sub v ?,ENG ENG ENG ENG ENG,0
478,I was messed up .,pro:sub aux part adv .,ENG ENG ENG ENG,0
479,whatever I said things I didn't mean or whatever .,pro:int pro:sub v n pro:sub mod adj coord pro:int .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
480,and once you talk about it it's okay .,coord conj pro:per v prep pro:per pro:per adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
481,like the whole thing with Katrina .,prep det:art adj n prep n:prop .,ENG ENG ENG ENG ENG ENG,0
482,yeah but I don't like Sara wanted to come to my house .,co conj pro:sub mod v n:prop v inf v prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
483,did you hear what she said about Katrina ?,mod pro:per v pro:int pro:sub v prep n:prop ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
484,did she ?,mod pro:sub ?,ENG ENG,0
485,wait .,co .,ENG,0
486,did you hear what she said to Katrina ?,mod pro:per v pro:int pro:sub v prep n:prop ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
487,no .,co .,ENG,0
488,okay Katrina poked her on Facebook .,co n:prop v pro:obj prep n:prop .,ENG ENG ENG ENG ENG ENG,0
489,which was immature .,pro:rel cop adj .,ENG ENG ENG,0
490,that's not her business .,pro:dem neg det:poss n .,ENG ENG ENG ENG,0
491,why'd she poke her ?,pro:int pro:sub v pro:obj ?,ENG ENG ENG ENG,0
492,because she's stupid .,conj pro:sub adj .,ENG ENG ENG,0
493,just because you know to /.,adv conj pro:per v prep +/.,ENG ENG ENG ENG ENG,0
494,to mess around ?,inf v adv ?,ENG ENG ENG,0
495,yeah to mess around .,co prep n adv .,ENG ENG ENG ENG,0
496,it's childish .,pro:per adj .,ENG ENG,0
497,whatever .,pro:int .,ENG,0
498,and Sara wrote her back this nasty message .,coord n:prop v det:poss n det:dem adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
499,like destroyed her life .,co v det:poss n .,ENG ENG ENG ENG,0
500,no yeah .,co co .,ENG ENG,0
501,this really //.,pro:dem adv +//.,ENG ENG,0
502,you know Sara .,pro:per v n:prop .,ENG ENG ENG,0
503,okay when you mess with Sara she goes after you your family anybody you've ever been with .,co conj pro:per v prep n:prop pro:sub v prep pro:per det:poss n pro:indef pro:per adv cop prep .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
504,yeah but she's crazy .,co conj pro:sub adj .,ENG ENG ENG ENG,0
505,and like anybody .,coord v pro:indef .,ENG ENG ENG,0
506,.,None,,0
507,so you know what she told her ?,co pro:per v pro:int pro:sub v pro:obj ?,ENG ENG ENG ENG ENG ENG ENG,0
508,the kids you don't have .,det:art n pro:per mod v .,ENG ENG ENG ENG ENG,0
509,she told her .,pro:sub v pro:obj .,ENG ENG ENG,0
510,she's like flat out .,pro:sub co adj adv .,ENG ENG ENG ENG,0
511,"she's like ""/.","pro:sub prep +""/.",ENG ENG,0
512,look .,co .,ENG,0
513,"she's like ""/.","pro:sub prep +""/.",ENG ENG,0
514,I don't care to be your friend .,pro:sub mod v inf cop det:poss n .,ENG ENG ENG ENG ENG ENG ENG,0
515,I don't know why you know what I mean you consider you know what I mean you try messing with me .,pro:sub mod v pro:int pro:per v pro:int pro:sub v pro:per v pro:per v pro:int pro:sub v pro:per v part prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
516,and when I talked to her after she told me that a lot of it had to do with the reason why she was so angry is because when you guys were in a fight Katrina got involved .,coord conj pro:sub v inf pro:obj conj pro:sub v pro:obj comp det:art n prep pro:per v inf v prep det:art n pro:rel pro:sub cop adv adj aux conj conj pro:per n cop prep det:art n n:prop aux part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
517,did she ever get involved ?,mod pro:sub adv v part ?,ENG ENG ENG ENG ENG,0
518,I don't remember .,pro:sub mod v .,ENG ENG ENG,0
519,something that Katrina got involved with you with like a situation between you guys .,pro:indef pro:rel n:prop aux part prep pro:per prep co det:art n prep pro:per n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
520,and then you know what she writes at the end of the message ?,coord adv:tem pro:per v pro:int pro:sub v prep det:art n prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
521,"she goes ""/.","pro:sub v +""/.",ENG ENG,0
522,I hope that your father is looking down on you .,pro:sub v comp det:poss n aux part adv prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
523,Sara ?,n:prop ?,ENG,0
524,like because her dad's dead .,co conj det:poss adj adj .,ENG ENG ENG ENG ENG,0
525,and yeah .,coord co .,ENG ENG,0
526,and then like whatever .,coord adv:tem v pro:int .,ENG ENG ENG ENG,0
527,like everybody was outraged that she had said such a thing .,prep pro:indef aux part comp pro:sub v v qn det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
528,I didn't know Katrina's dad died .,pro:sub mod v adj n v .,ENG ENG ENG ENG ENG ENG,0
529,when did he die ?,conj mod pro:sub v ?,ENG ENG ENG ENG,0
530,oh like a long time ago .,co prep det:art adj n post .,ENG ENG ENG ENG ENG ENG,0
531,when we were younger .,conj pro:sub cop adj .,ENG ENG ENG ENG,0
532,but Katrina's mom remarried no ?,conj adj n re#part co ?,ENG ENG ENG ENG ENG,0
533,no .,co .,ENG,0
534,I don't think so .,pro:sub mod v co .,ENG ENG ENG ENG,0
535,I don't know Katrina's life .,pro:sub mod v adj n .,ENG ENG ENG ENG ENG,0
536,oh my god I don't know it .,co det:poss n pro:sub mod v pro:per .,ENG ENG ENG ENG ENG ENG ENG,0
537,and then /.,coord adv:tem +/.,ENG ENG,0
538,I didn't know Katrina's dad died .,pro:sub mod v adj n v .,ENG ENG ENG ENG ENG ENG,0
539,and then she talked about that .,coord adv:tem pro:sub v prep pro:dem .,ENG ENG ENG ENG ENG ENG,0
540,so all this stuff .,adv qn det:dem n .,ENG ENG ENG ENG,0
541,"and then everybody was like ""/.","coord adv:tem pro:indef cop prep +""/.",ENG ENG ENG ENG ENG,0
542,oh what is that ?,co pro:int cop pro:dem ?,ENG ENG ENG ENG,0
543,she has no heart .,pro:sub v qn n .,ENG ENG ENG ENG,0
544,all this stuff .,qn det:dem n .,ENG ENG ENG,0
545,and like when I talked to Sara about it .,coord co conj pro:sub v prep n:prop prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
546,because I talk to Sara about everything flat out like the vacuum cleaner story in the apartment the turning on and off of the chime the comment about lesbians .,conj pro:sub v prep n:prop prep pro:indef adj adv prep det:art n n n prep det:art n det:art n:gerund adv coord adv prep det:art n det:art n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
547,ay but she's frikking crazy .,L2 conj pro:sub adj adj .,ESP ENG ENG ENG ENG,1
548,like all that stuff I talk to her about .,prep qn pro:dem v pro:sub v prep pro:obj prep .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
549,and she was telling me that the whole thing with Katrina is she felt bad after having said something .,coord pro:sub aux part pro:obj comp det:art adj n prep n:prop cop pro:sub v adj conj part v pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
550,but she knew that if she hadn't said something so powerful Katrina would have probably written back to that comment .,conj pro:sub v adv conj pro:sub aux part pro:indef conj adj n:prop mod aux adv part adj prep det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
551,and then it would have just started this whole thing .,coord adv:tem pro:per mod aux adv v det:dem adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
552,"she's like ""/.","pro:sub prep +""/.",ENG ENG,0
553,I wanted to say something to her that she knew I meant business .,pro:sub v inf v pro:indef inf pro:obj comp pro:sub v pro:sub v n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
554,and that I want nothing to do with her .,coord comp pro:sub v pro:indef inf v prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
555,you understand what I mean ?,pro:per v pro:int pro:sub v ?,ENG ENG ENG ENG ENG,0
556,okay .,co .,ENG,0
557,look .,co .,ENG,0
558,I need to say something .,pro:sub v inf v pro:indef .,ENG ENG ENG ENG ENG,0
559,so you know what that reminds me of ?,co pro:per v pro:int adv v pro:obj prep ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
560,like the like Elena thing .,prep det:art co n:prop n .,ENG ENG ENG ENG ENG,0
561,"when they were like ""/.","conj pro:sub cop co +""/.",ENG ENG ENG ENG,0
562,I don't think we should be friends .,pro:sub mod v pro:sub mod cop n .,ENG ENG ENG ENG ENG ENG ENG,0
563,I think we should take a break .,pro:sub v pro:sub mod v det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
564,like how old are we ?,prep pro:int adj cop pro:sub ?,ENG ENG ENG ENG ENG,0
565,we're super immature .,pro:sub adj adj .,ENG ENG ENG,0
566,"okay like that whole thing of like ""/.","co co adv adj n prep co +""/.",ENG ENG ENG ENG ENG ENG ENG,0
567,oh I needed to tell her dead father .,co pro:sub v inf v det:poss adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
568,oh bro .,co n .,ENG ENG,0
569,like what is that ?,prep pro:int cop pro:dem ?,ENG ENG ENG ENG,0
570,yo bro .,co n .,ENG ENG,0
571,she's ...,pro:sub +...,ENG,0
572,ay pobre I think she's very like like .,L2 L2 pro:sub v pro:sub adv co prep .,ESP ESP ENG ENG ENG ENG ENG ENG,1
573,but like she's like result of her like like family .,conj conj pro:sub co n prep pro:obj prep co n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
574,she is .,pro:sub cop .,ENG ENG,0
575,I think for real for real I think Sara has like like issues .,pro:sub v prep adj prep adj pro:sub v n:prop aux prep prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
576,because dude I remember like when she was like living with me oh my god the nights that she would cheat on Paul .,conj n pro:sub v prep pro:int pro:sub cop prep n:gerund prep pro:obj co det:poss n det:art n pro:rel pro:sub mod v prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
577,and then call him crying .,coord adv:tem v pro:obj part .,ENG ENG ENG ENG ENG,0
578,and this whole thing .,coord det:dem adj n .,ENG ENG ENG ENG,0
579,she wanted to go see .,pro:sub v inf v v .,ENG ENG ENG ENG ENG,0
580,oh you know how many times she's cheated on ?,co pro:per v pro:int qn n pro:sub part adv ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
581,but but okay .,conj conj co .,ENG ENG ENG,0
582,but how ?,conj pro:rel ?,ENG ENG,0
583,like where in someone's right mind ...,prep pro:int prep adj n n +...,ENG ENG ENG ENG ENG ENG,0
584,but she //.,conj pro:sub +//.,ENG ENG,0
585,I don't know .,pro:sub mod v .,ENG ENG ENG,0
586,but see like /.,conj v prep +/.,ENG ENG ENG,0
587,.,None,,0
588,but what is that dude ?,conj pro:int cop comp n ?,ENG ENG ENG ENG ENG,0
589,but what is that ?,conj pro:int cop pro:dem ?,ENG ENG ENG ENG,0
590,like today she was texting .,conj adv:tem pro:sub aux part .,ENG ENG ENG ENG ENG,0
591,again .,adv .,ENG,0
592,like does she like asking for forgiveness twenty six times like a month ?,co v pro:sub v part prep n det:num det:num n prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
593,and like I don't get /.,coord conj pro:sub mod v +/.,ENG ENG ENG ENG ENG,0
594,.,None,,0
595,I don't get why you like feel like like you're caught .,pro:sub mod v pro:int pro:per v v prep conj pro:per part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
596,.,None,,0
597,her leaving to Tallahassee was like a big deal .,det:poss part prep n:prop cop co det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
598,it caused like a lot more problems than she .,pro:per v prep det:art n adv n prep pro:sub .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
599,oh no here's the thing .,co co pro:exist det:art n .,ENG ENG ENG ENG ENG,0
600,when I found out okay /.,conj pro:sub v prep co +/.,ENG ENG ENG ENG ENG,0
601,and where's she going after her T_c_c dude ?,coord pro:rel pro:sub part prep pro:obj n:prop n ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
602,okay to F_s_u .,co prep n:prop .,ENG ENG ENG,0
603,yeah right .,co co .,ENG ENG,0
604,she's getting in ?,pro:sub part adv ?,ENG ENG ENG,0
605,when I found out that she had left to Tallahassee without telling her mom anything and all this stuff .,conj pro:sub v adv comp pro:sub aux part prep n:prop prep n:gerund det:poss n pro:indef coord qn det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
606,that's crazy .,pro:dem adj .,ENG ENG,0
607,and it had just happened that thing with my mom .,coord pro:per aux adv part comp n prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
