,sentence,pos,language,switch
316,but she had a boyfriend .,conj pro:sub v det:art n .,ENG ENG ENG ENG ENG,0
317,I I know .,pro:sub pro:sub v .,ENG ENG ENG,0
318,you told me .,pro:per v pro:obj .,ENG ENG ENG,0
319,she had a boyfriend she wanted to marry in April /.,pro:sub v det:art n pro:sub v inf v prep n:prop +/.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
320,tenía un novio //.,v det:art n +//.,ENG ENG ENG,0
321,otra vez se quería casar .,det:indef n pro:refl v inf .,ENG ENG ENG ENG ENG,0
322,Ronnie no aprende .,n:prop adv v .,ENG ENG ENG,0
323,coño voy pero no se puede .,co v conj adv pro:refl v .,ENG ENG ENG ENG ENG ENG,0
324,no pero nadie sabe quién es .,adv conj pro:indef v pro:int cop .,ENG ENG ENG ENG ENG ENG,0
325,no pero dije coño .,adv conj v co .,ENG ENG ENG ENG,0
326,están en Inglaterra .,cop prep n:prop .,ENG ENG ENG,0
327,no ahem tiene un novio ...,adv co v det:art n +...,ENG ENG ENG ENG ENG,0
328,se quería casar en abril .,pro:refl v inf prep n .,ENG ENG ENG ENG ENG,0
329,este abril ?,det:dem n ?,ENG ENG,0
330,ahorita abril ?,adv n ?,ENG ENG,0
331,now in during spring break because she wants me to go .,adv prep prep n n conj pro:sub v pro:obj inf v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
332,tsk .,co .,ENG,0
333,and which would be nice .,coord pro:rel mod cop adj .,ENG ENG ENG ENG ENG,0
334,ay sí .,co co .,ENG ENG,0
335,pero el ticket es mil dólares ...,conj det:art L2 cop n n +...,ENG ENG ESP ENG ENG ENG,1
336,ay no niña !,co adv co:voc !,ENG ENG ENG,0
337,el más barato .,det:art adv adj .,ENG ENG ENG,0
338,y ahora que la gasolina está aumentando es más todavía .,coord adv prep det:art n aux ger cop adv adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
339,sí .,co .,ENG,0
340,y los impuestos aumentaran .,coord det:art n v .,ENG ENG ENG ENG,0
341,si a Colombia I am paying seven seven and something .,L2 L2 n:prop pro:sub aux part det:num det:num coord pro:indef .,ESP ESP ENG ENG ENG ENG ENG ENG ENG ENG,1
342,Colombia .,n:prop .,ENG,0
343,yeah Colombia .,co n:prop .,ENG ENG,0
344,y Argentina está por allá en la Patagonia .,coord n:prop imp prep adv prep det:art n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG,0
345,es mucho más lejos .,cop adv adv adv .,ENG ENG ENG ENG,0
346,I know .,pro:sub v .,ENG ENG,0
347,I know .,pro:sub v .,ENG ENG,0
348,.,None,,0
349,no it's a long trip .,co pro:per det:art adj n .,ENG ENG ENG ENG ENG,0
350,that's why it's expensive .,pro:dem pro:int pro:per adj .,ENG ENG ENG ENG,0
351,it's a long trip .,pro:per det:art adj n .,ENG ENG ENG ENG,0
352,pero mil dólares el más barato que consigues .,conj n n det:art adv adj pro:rel v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
353,sí no .,co adv .,ENG ENG,0
354,y con Curtis y yo son dos mil dólares nada más que el tickets .,coord prep n:prop coord pro:sub cop det:num det:num n v adv pro:rel det:art L2 .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP,1
355,dos mil dólares .,det:num det:num n .,ENG ENG ENG,0
356,no más la estadía ...,adv adv det:art n +...,ENG ENG ENG ENG,0
357,más lo que uno compra .,adv pro:obj prep pro:dem v .,ENG ENG ENG ENG ENG,0
358,más lo que uno lleva .,adv pro:obj prep pro:dem v .,ENG ENG ENG ENG ENG,0
359,más lo que una lleva más //.,adv pro:obj prep pro:dem v adv +//.,ENG ENG ENG ENG ENG ENG,0
360,uhuh se vuelve como tres mil o cuatro mil dólares .,co L2 L2 L2 L2 L2 L2 L2 L2 L2 .,ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
361,I know .,pro:sub v .,ENG ENG,0
362,fácil .,adj .,ENG,0
363,más .,adv .,ENG,0
364,uhuh .,co .,ENG,0
365,se hacen seis mil .,pro:refl v det:num det:num .,ENG ENG ENG ENG,0
366,ay dios mío .,co co pro:pos .,ENG ENG ENG,0
367,entre pitos y flautas .,prep n coord n .,ENG ENG ENG ENG,0
368,sí siempre pasa lo mismo .,co adv v pro:obj adj .,ENG ENG ENG ENG ENG,0
369,.,None,,0
370,yo empiezo a comprar de cinco en cinco .,pro:sub v aprep inf prep det:num prep det:num .,ENG ENG ENG ENG ENG ENG ENG ENG,0
371,yeah .,co .,ENG,0
372,y lo que pasa es que bueno I want to go because my mum had a stroke .,L2 L2 L2 L2 L2 L2 L2 pro:sub v inf v conj det:poss n v det:art n .,ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
373,.,None,,0
374,yes like a month ago .,co prep det:art n post .,ENG ENG ENG ENG ENG,0
375,and she she is fine now .,coord pro:sub pro:sub cop adv adv .,ENG ENG ENG ENG ENG ENG,0
376,está bien ...,cop adv +...,ENG ENG,0
377,uhuh .,co .,ENG,0
378,pero vos sabéis necesita ayuda ...,conj pro:obj v v v +...,ENG ENG ENG ENG ENG,0
379,y no sé me parece que tengo que ir a verla sabes .,coord adv v pro:obj v pro:rel v pro:rel inf aprep inf co .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
380,claro que sí .,co pro:rel co .,ENG ENG ENG,0
381,entonces lo que pensaba hacer es en vez de ir ahora en spring break por una semana mejor ir en junio during summer vacation .,L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 n n L2 L2 L2 L2 L2 L2 L2 prep n n .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG,1
382,mejor ir en junio .,adj inf prep n .,ENG ENG ENG ENG,0
383,muchísimo mejor .,det:indef adj .,ENG ENG,0
384,claro que sí .,co pro:rel co .,ENG ENG ENG,0
385,yo por eso no fui a Colombia ahora ...,pro:sub prep pro:dem adv v aprep n:prop adv +...,ENG ENG ENG ENG ENG ENG ENG ENG,0
386,so /.,co +/.,ENG,0
387,it's not worth it .,pro:per neg adj pro:per .,ENG ENG ENG ENG,0
388,so expensive just for a week .,adv adj adv prep det:art n .,ENG ENG ENG ENG ENG ENG,0
389,so I was thinking about going to see my mum ...,co pro:sub aux part adv part inf v det:poss n +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
390,no .,co .,ENG,0
391,and maybe have ...,coord adv v +...,ENG ENG ENG,0
392,you know that Ronnie is pushing me to have plastic surgery ...,pro:per v comp n:prop aux part pro:obj inf v n n +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
393,.,None,,0
394,and I think it's about time .,coord pro:sub v pro:per adv n .,ENG ENG ENG ENG ENG ENG,0
395,you are going to ?,pro:per aux part inf ?,ENG ENG ENG ENG,0
396,so /.,co +/.,ENG,0
397,I don't know .,pro:sub mod v .,ENG ENG ENG,0
398,medium size so //?,adj n co +//?,ENG ENG ENG,0
399,no no I don't want augmentation .,co co pro:sub mod v n .,ENG ENG ENG ENG ENG ENG,0
400,.,None,,0
401,I want elevation .,pro:sub v n .,ENG ENG ENG,0
402,ay Marcela .,co n:prop .,ENG ENG,0
403,because porque si no voy a parecer más gorda .,conj L2 L2 L2 L2 L2 L2 L2 L2 .,ENG ESP ESP ESP ESP ESP ESP ESP ESP,1
404,pero que tú no estás gorda .,conj pro:rel pro:sub adv cop adj .,ENG ENG ENG ENG ENG ENG,0
405,coño /.,co +/.,ENG,0
406,no pero si me pongo /.,adv conj conj pro:obj v +/.,ENG ENG ENG ENG ENG,0
407,you're skinny .,pro:per adj .,ENG ENG,0
408,si vas a a verte rara .,conj v aprep aprep imp adj .,ENG ENG ENG ENG ENG ENG,0
409,y o ridícula sabes ?,coord coord adj co ?,ENG ENG ENG ENG,0
410,a esas viejas ridículas con /.,aprep det:dem adj adj prep +/.,ENG ENG ENG ENG ENG,0
411,no /.,adv +/.,ENG,0
412,te vas a ver rarísima .,pro:obj v aprep inf adj .,ENG ENG ENG ENG ENG,0
413,pero lo mismo you look like not real .,L2 L2 L2 pro:per co co neg adj .,ESP ESP ESP ENG ENG ENG ENG ENG,1
414,pero lo menos posible para que /.,conj pro:obj adv adj prep pro:rel +/.,ENG ENG ENG ENG ENG ENG,0
415,sí te entiendo .,L2 L2 L2 .,ESP ESP ESP,0
416,to get them in place .,inf v pro:obj prep n .,ENG ENG ENG ENG ENG,0
417,okay .,co .,ENG,0
418,pero lo que tú dices ...,conj pro:obj pro:rel pro:sub v +...,ENG ENG ENG ENG ENG,0
419,lo que estaba diciendo el hombre ...,pro:obj pro:rel aux ger det:art co:voc +...,ENG ENG ENG ENG ENG ENG,0
420,después de cierta edad I don't think we should do anything //.,L2 L2 L2 L2 pro:sub mod v pro:sub mod v pro:indef +//.,ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG,1
421,.,None,,0
422,I know .,pro:sub v .,ENG ENG,0
423,too weird too much or too weird .,adv adj adv adv coord adv adj .,ENG ENG ENG ENG ENG ENG ENG,0
424,yeah .,co .,ENG,0
425,you know what I mean ?,pro:per v pro:int pro:sub v ?,ENG ENG ENG ENG ENG,0
426,yeah .,co .,ENG,0
427,to be perfectly honest with you Flavia I'm happy with myself .,inf cop adv adj prep pro:per n:prop pro:sub adj prep pro:refl .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
428,no me too .,co pro:obj adv .,ENG ENG ENG,0
429,and I don't know well it's a little //.,coord pro:sub mod v adv pro:per det:art adj +//.,ENG ENG ENG ENG ENG ENG ENG ENG,0
430,I always say that I will need to grow old and /.,pro:sub adv v comp pro:sub mod v inf v adj coord +/.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
431,sí .,co .,ENG,0
432,he he was making fun of Curtis ...,pro:sub pro:sub cop n:gerund adj prep n:prop +...,ENG ENG ENG ENG ENG ENG ENG,0
433,quién ?,pro:int ?,ENG,0
434,Sean .,n:prop .,ENG,0
435,uhuh .,co .,ENG,0
436,por la nariz porque va a ser narigón .,prep det:art n conj v aprep inf n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
437,.,None,,0
438,ah mija es narigón también .,co co:voc cop n adv .,ENG ENG ENG ENG ENG,0
439,si salga /.,conj v +/.,ENG ENG,0
440,si sale a él o si sale a su familia o a mí va a salir narigón .,conj v aprep pro:sub coord conj v aprep det:pos n coord aprep pro:prep v aprep inf n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
441,cualquiera de los dos .,pro:indef prep det:art det:num .,ENG ENG ENG ENG,0
442,cualquiera de los dos .,pro:indef prep det:art det:num .,ENG ENG ENG ENG,0
443,yeah .,co .,ENG,0
444,so he was //.,co pro:sub cop +//.,ENG ENG ENG,0
445,ah he shouldn't have said anything .,co pro:sub mod v v pro:indef .,ENG ENG ENG ENG ENG ENG,0
446,"I was ""/.","pro:sub cop +""/.",ENG ENG,0
447,what but he's /.,pro:int conj pro:sub +/.,ENG ENG ENG,0
448,hm ?,co ?,ENG,0
449,he shouldn't have said anything because he is gonna be thinking /.,pro:sub mod v v pro:indef conj pro:sub aux part aux part +/.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
450,"no but I was telling him ""/.","co conj pro:sub aux part pro:obj +""/.",ENG ENG ENG ENG ENG ENG,0
451,I was never /.,pro:sub cop adv +/.,ENG ENG ENG,0
452,I was I mean yo tengo una buena nariz .,pro:sub cop pro:sub v L2 L2 L2 L2 L2 .,ENG ENG ENG ENG ESP ESP ESP ESP ESP,1
453,sí pero /.,co conj +/.,ENG ENG,0
454,but I mean una buena manija .,conj pro:sub v L2 L2 L2 .,ENG ENG ENG ESP ESP ESP,1
455,but you know what ?,conj pro:per v pro:int ?,ENG ENG ENG ENG,0
456,but I always /.,conj pro:sub adv +/.,ENG ENG ENG,0
457,for your face /.,prep det:poss n +/.,ENG ENG ENG,0
458,it's big .,pro:per adj .,ENG ENG,0
459,no it looks good on your face .,co pro:per v adj prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG,0
460,but it's no /.,conj pro:per co +/.,ENG ENG ENG,0
461,because you're a sweetheart .,conj pro:per det:art n .,ENG ENG ENG ENG,0
462,no porque me quedaría callada entonces .,adv conj pro:obj v part co .,ENG ENG ENG ENG ENG ENG,0
463,pero /.,conj +/.,ENG,0
464,oh really .,co adv .,ENG ENG,0
465,no .,adv .,ENG,0
466,ay sí .,co co .,ENG ENG,0
467,no but it never bothered me .,co conj pro:per adv v pro:obj .,ENG ENG ENG ENG ENG ENG,0
468,if it didn't do it when I was in my twenties why am I gonna do it now ?,conj pro:per mod v pro:per conj pro:sub cop prep det:poss det:num pro:rel cop pro:sub part v pro:per adv ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
469,sí .,co .,ENG,0
470,no .,co .,ENG,0
471,no .,co .,ENG,0
472,pero //.,conj +//.,ENG,0
473,lo que sigue creciendo cuando una envejece the nose and the ears !,L2 L2 L2 L2 L2 L2 L2 det:art n coord det:art n !,ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG,1
474,claro y las orejas !,co coord det:art n !,ENG ENG ENG ENG,0
475,I know .,pro:sub v .,ENG ENG,0
476,I was worried about that .,pro:sub aux part prep pro:dem .,ENG ENG ENG ENG ENG,0
477,they never stop growing /.,pro:sub adv n part +/.,ENG ENG ENG ENG,0
478,eso sí //.,pro:dem co +//.,ENG ENG,0
479,las orejas nunca paran de crecer .,det:art n adv v prep inf .,ENG ENG ENG ENG ENG ENG,0
480,nunca paran de crecer .,adv v prep inf .,ENG ENG ENG ENG,0
481,I know .,pro:sub v .,ENG ENG,0
482,que esa parte sí me tiene preocupada .,pro:rel det:dem n co pro:obj v part .,ENG ENG ENG ENG ENG ENG ENG,0
483,el otro día I was thinking about that .,L2 L2 L2 pro:sub aux part prep pro:dem .,ESP ESP ESP ENG ENG ENG ENG ENG,1
484,"said ""/.","v +""/.",ENG,0
485,should I do something about my nose ?,mod pro:sub v pro:indef prep det:poss n ?,ENG ENG ENG ENG ENG ENG ENG,0
486,am I gonna look like an ugly old lady ?,aux pro:sub part v conj det:art adj adj n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
487,I thought about that because it's getting a little more carnoso aquí .,pro:sub v prep pro:dem conj pro:per part det:art adj pro:indef L2 L2 .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP,1
488,I was thinking the same thing the other day .,pro:sub aux part det:art adj n det:art qn n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
489,it's like .,pro:per conj .,ENG ENG,0
490,.,None,,0
491,but I'm afraid .,conj pro:sub adj .,ENG ENG ENG,0
492,I don't wanna do anything like that .,pro:sub mod v v pro:indef prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG,0
493,because what if I get worse than now .,conj pro:int conj pro:sub v adj prep adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
494,I'm afraid .,pro:sub adj .,ENG ENG,0
495,porque cuando ves a esta gente que tienes plastic surgery they really look ridiculous .,L2 L2 L2 L2 L2 L2 L2 L2 n n pro:sub adv v adj .,ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG,1
496,something happens here you know ...,pro:indef v adv pro:per v +...,ENG ENG ENG ENG ENG,0
497,like you see if you go like this what happens to the lip .,conj pro:per v conj pro:per v prep pro:dem pro:int v prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
498,you see ?,pro:per v ?,ENG ENG,0
499,it's true yeah .,pro:per adj co .,ENG ENG ENG,0
500,if you go like that ...,conj pro:per v prep pro:dem +...,ENG ENG ENG ENG ENG,0
501,no and if you go /.,co coord conj pro:per v +/.,ENG ENG ENG ENG ENG,0
502,porque esto también /.,conj pro:dem adv +/.,ENG ENG ENG,0
503,pero if you go like that they've got to do the lip again .,L2 conj pro:per v prep pro:dem pro:sub part inf v det:art n adv .,ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
504,so whatever you do ...,adv pro:int pro:per v +...,ENG ENG ENG ENG,0
505,yeah se le nota .,co L2 L2 L2 .,ENG ESP ESP ESP,1
506,it's not /.,pro:per neg +/.,ENG ENG,0
507,sí se deforma la cara .,co pro:refl v det:art adj .,ENG ENG ENG ENG ENG,0
508,el otro día sí I was watching t_v the news en español ...,L2 L2 L2 L2 pro:sub aux part n det:art n L2 L2 +...,ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG ESP ESP,1
509,y esta mujer que se llama Edna algo en Univisión ...,coord det:dem n pro:rel pro:refl v n:prop pro:dem prep n:prop +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
510,"y entonces dijo ""/.","coord adv v +""/.",ENG ENG ENG,0
511,soy Edna Smith ...,cop n:prop n:prop +...,ENG ENG ENG,0
512,"y digo yo ""/.","coord v pro:sub +""/.",ENG ENG ENG,0
513,y dónde ?,coord pro:int ?,ENG ENG,0
514,y esa no es ...,coord det:dem adv cop +...,ENG ENG ENG ENG,0
515,o sea nada que ver with the person I had seen before .,L2 L2 L2 L2 L2 prep det:art n pro:sub aux part adv .,ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG,1
516,yeah .,co .,ENG,0
517,well I was watching a magazine once .,co pro:sub aux part det:art n adv .,ENG ENG ENG ENG ENG ENG ENG,0
518,y estaba Robert Redford ...,coord aux n:prop n:prop +...,ENG ENG ENG ENG,0
519,ah Robert Redford se ve el mismo ...,co n:prop n:prop imp co det:art adj +...,ENG ENG ENG ENG ENG ENG ENG,0
520,/.,None,,0
521,él no se ha hecho nada o sí ?,pro:sub adv pro:refl aux part v coord co ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
522,no sí .,adv co .,ENG ENG,0
523,ah se ha hecho cirugías ?,co pro:refl aux part n ?,ENG ENG ENG ENG ENG,0
524,bueno y estaban poniendo fotos antes y después .,co coord aux ger n adv coord adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
525,okay .,co .,ENG,0
526,it was like a poll no ?,pro:per cop prep det:art n L2 ?,ENG ENG ENG ENG ENG ESP,1
527,que se que que se ven mejor antes o después de la cirugía .,pro:rel pro:refl prep pro:rel pro:refl v adj adv coord adv prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
528,okay .,co .,ENG,0
529,y todos se veían mejor antes .,coord pro:indef pro:refl v adj adv .,ENG ENG ENG ENG ENG ENG,0
530,ahhah .,co .,ENG,0
531,you know .,pro:per v .,ENG ENG,0
532,ay sí .,co co .,ENG ENG,0
533,so you never know .,co pro:per adv v .,ENG ENG ENG ENG,0
534,sí no yo creo que uno tiene que envejecer con dignidad .,co adv pro:sub v pro:rel pro:dem v pro:rel inf prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
535,yeah I agree .,co pro:sub v .,ENG ENG ENG,0
536,sí porque /.,co conj +/.,ENG ENG,0
537,porque es que te estás engañando a ti misma y al esposo .,conj cop pro:rel pro:obj aux ger aprep pro:prep adj coord aprep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
538,bueno el esposo qué importa .,co det:art n pro:int v .,ENG ENG ENG ENG ENG,0
539,bueno sí qué importa lo que él piense ...,co co pro:int v pro:obj pro:rel pro:sub v +...,ENG ENG ENG ENG ENG ENG ENG ENG,0
540,no but /.,co conj +/.,ENG ENG,0
541,no pero /.,adv conj +/.,ENG ENG,0
542,we don't care anymore .,pro:sub mod v adv .,ENG ENG ENG ENG,0
543,no after so many years .,co prep adv qn n .,ENG ENG ENG ENG ENG,0
544,pero I don't know .,L2 pro:sub mod v .,ESP ENG ENG ENG,1
545,no sé .,adv v .,ENG ENG,0
546,I think that you have to be happy with yourself really after all .,pro:sub v comp pro:per v inf cop adj prep pro:refl adv prep pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
547,sí I learned that .,L2 pro:sub v pro:dem .,ESP ENG ENG ENG,1
548,pero como le decía a mi marido si no lo hice cuando tenía veinte años que lo voy a hacerlo ahora tampoco .,conj adv pro:ind v aprep det:pos n conj adv pro:obj v pro:rel v det:num n pro:rel pro:obj v aprep inf adv adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
549,no cuando tengas treinta .,adv conj v det:num .,ENG ENG ENG ENG,0
550,pero después ya como que uno se /.,conj adv adv adv pro:rel det:art cop +/.,ENG ENG ENG ENG ENG ENG ENG,0
551,I mean nothing wrong with doing that .,pro:sub v pro:indef adj prep part comp .,ENG ENG ENG ENG ENG ENG ENG,0
552,no !,co !,ENG,0
553,it's just /.,pro:per adj +/.,ENG ENG,0
554,I don't know ...,pro:sub mod v +...,ENG ENG ENG,0
555,but it's it's not ...,conj pro:per pro:per neg +...,ENG ENG ENG ENG,0
556,like a priority .,prep det:art n .,ENG ENG ENG,0
557,I don't know .,pro:sub mod v .,ENG ENG ENG,0
558,at this point things change .,prep det:dem n n n .,ENG ENG ENG ENG ENG,0
559,because I think that if it's going to create like a psychological thing .,conj pro:sub v adv conj pro:per part inf v prep det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
560,you know if you are really so unhappy well fine .,pro:per v conj pro:per cop adv adv un#adj adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
561,sí exacto si te sientes bien mal ...,co co conj pro:obj v adv adv +...,ENG ENG ENG ENG ENG ENG ENG,0
562,pero si es más o menos si estás .,conj conj cop adv coord adv conj cop .,ENG ENG ENG ENG ENG ENG ENG ENG,0
563,o se hace por vanidad o por ...,coord pro:refl v prep n coord prep +...,ENG ENG ENG ENG ENG ENG ENG,0
564,o que te sientes que no te ves tan bien pero /.,coord pro:rel pro:obj v pro:rel adv pro:obj v adv adv conj +/.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
565,bueno pero Ronnie no para .,co conj n:prop adv prep .,ENG ENG ENG ENG ENG,0
566,qué se ha hecho ?,pro:int pro:refl aux part ?,ENG ENG ENG ENG,0
567,se hizo /.,pro:refl v +/.,ENG ENG,0
568,Ronnie se había hecho los senos cuando era joven bueno ...,n:prop pro:refl aux part det:art n conj cop adj co +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
569,el busto .,det:art n .,ENG ENG,0
570,bueno yo la conocí /.,co pro:sub pro:obj v +/.,ENG ENG ENG ENG,0
571,sí .,co .,ENG,0
572,pero se le habían encapsulado ...,conj pro:refl pro:ind aux part +...,ENG ENG ENG ENG ENG,0
573,y se tuvo que hacer otra vez .,coord pro:refl v pro:rel inf det:indef n .,ENG ENG ENG ENG ENG ENG ENG,0
574,ahora le tocó /.,adv pro:ind v +/.,ENG ENG ENG,0
575,sí .,co .,ENG,0
576,esa pasta ahí super .,det:dem n adv n .,ENG ENG ENG ENG,0
577,so she replaced them with a new ...,co pro:sub re#part pro:obj prep det:art adj +...,ENG ENG ENG ENG ENG ENG ENG,0
578,well she had to do it .,co pro:sub v inf v pro:per .,ENG ENG ENG ENG ENG ENG,0
579,new thing .,adj n .,ENG ENG,0
580,that was yeah .,pro:dem cop co .,ENG ENG ENG,0
581,beautiful .,adj .,ENG,0
582,ah sí ?,co co ?,ENG ENG,0
583,beautiful .,adj .,ENG,0
584,"que yo le decía ""/.","pro:rel pro:sub pro:ind v +""/.",ENG ENG ENG ENG,0
585,yo me daría por tocarlas .,pro:sub pro:obj v prep inf .,ENG ENG ENG ENG ENG,0
586,tocártelas .,inf pro:clit,ENG,0
587,porque me mostró ...,conj pro:obj v +...,ENG ENG ENG,0
588,y eran oh gorgeous .,L2 L2 co adj .,ESP ESP ENG ENG,1
589,verdad ?,co ?,ENG,0
590,yeah .,co .,ENG,0
591,y how much /?,L2 pro:rel adv +/?,ESP ENG ENG,1
592,como tres mil dólares .,adv det:num det:num n .,ENG ENG ENG ENG,0
593,wow it's expensive anyway .,co pro:per adj adv .,ENG ENG ENG ENG,0
594,aquí .,adv .,ENG,0
595,uhuh .,co .,ENG,0
596,ah here .,co adv .,ENG ENG,0
597,no sí lo hizo aquí .,adv co pro:obj v adv .,ENG ENG ENG ENG ENG,0
598,ah se lo hizo aquí ?,co pro:refl pro:obj v adv ?,ENG ENG ENG ENG ENG,0
599,para hacerlo aquí era barato .,prep inf adv cop adj .,ENG ENG ENG ENG ENG,0
600,es barato .,cop adj .,ENG ENG,0
601,ajá .,co .,ENG,0
602,porque en Colombia /.,conj prep n:prop +/.,ENG ENG ENG,0
603,pero dice que una clínica en Hialeah que she doesn't recommend it .,L2 L2 L2 L2 L2 L2 n:prop L2 pro:sub mod v pro:per .,ESP ESP ESP ESP ESP ESP ENG ESP ENG ENG ENG ENG,1
604,ay dios mío qué miedo .,co co pro:pos pro:int n .,ENG ENG ENG ENG ENG,0
605,.,None,,0
606,al médico sí lo recomendó ...,aprep n co pro:obj v +...,ENG ENG ENG ENG ENG,0
607,pero la clínica un desastre que no se lo recomiendo a nadie .,conj det:art n det:art n pro:rel adv pro:refl pro:obj v aprep pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
608,pero me da miedo también porque no puedes ahorrar en eso que you know it's important .,L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 pro:per v pro:per adj .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG,1
609,you know yeah .,pro:per v co .,ENG ENG ENG,0
610,you can die right there .,pro:per mod n adv adv .,ENG ENG ENG ENG ENG,0
611,you don't know .,pro:per mod v .,ENG ENG ENG,0
612,the sister of this friend I went out with tonight se murió en Colombia .,det:art n prep det:dem n pro:sub v adv prep adv:tem L2 L2 L2 n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ESP ENG,1
613,le hicieron una liposucción .,pro:ind v det:art n .,ENG ENG ENG ENG,0
614,la hermana de la muchacha con la que saliste anoche se murió en Colombia de la liposucción ?,det:art n prep det:art n prep det:art pro:rel v adv pro:refl v prep n:prop prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
615,sí .,co .,ENG,0
616,uhuh .,co .,ENG,0
617,después o durante ?,adv coord adv ?,ENG ENG ENG,0
618,después .,adv .,ENG,0
619,le hicieron una liposucción ...,pro:ind v det:art n +...,ENG ENG ENG ENG,0
620,and //.,coord +//.,ENG,0
621,un coágulo .,det:art n .,ENG ENG,0
622,no a little bit of fat went to her bloodstream .,L2 det:art adj n prep n v prep det:poss n .,ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
623,sí .,co .,ENG,0
624,eso ha pasado .,pro:dem aux part .,ENG ENG ENG,0
625,and it went to her lungs .,coord pro:per v prep det:poss n .,ENG ENG ENG ENG ENG ENG,0
626,oh gosh .,co co .,ENG ENG,0
627,and the lungs collapsed .,coord det:art n v .,ENG ENG ENG ENG,0
628,y fue a hacerse una cirugía ...,coord v aprep inf det:art n +...,ENG ENG ENG ENG ENG ENG,0
629,y no volvió .,coord adv v .,ENG ENG ENG,0
630,ay no .,co adv .,ENG ENG,0
631,esas partes así .,det:dem n adv .,ENG ENG ENG,0
632,no I //.,co pro:sub +//.,ENG ENG,0
