,sentence,pos,language,switch
310,well you could actually make a new one because the blog it's an extra .,co pro:per mod adv v det:art adj pro:indef conj det:art n pro:per det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
311,the tag numbers are an extra .,det:art n n cop det:art n .,ENG ENG ENG ENG ENG ENG,0
312,.,None,,0
313,you just edit the blog .,pro:per adv v det:art n .,ENG ENG ENG ENG ENG,0
314,you make a new drawing add it the blog and all become little fishies .,pro:per v det:art adj n v pro:per det:art n coord adv part adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
315,.,None,,0
316,ask him ask him .,v pro:obj v pro:obj .,ENG ENG ENG ENG,0
317,.,None,,0
318,she didn't tell me whatever it is and I wasn't supposed to listen to .,pro:sub mod v pro:obj pro:int pro:per cop coord pro:sub aux part inf v prep .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
319,.,None,,0
320,now I want to know !,adv pro:sub v inf v !,ENG ENG ENG ENG ENG,0
321,now you got me curious .,adv pro:per v pro:obj adj .,ENG ENG ENG ENG ENG,0
322,.,None,,0
323,I said curious .,pro:sub v adj .,ENG ENG ENG,0
324,.,None,,0
325,I'm gonna do it .,pro:sub part v pro:per .,ENG ENG ENG ENG,0
326,.,None,,0
327,there you go .,adv pro:per v .,ENG ENG ENG,0
328,nothing relating the flooring .,pro:indef part det:art n .,ENG ENG ENG ENG,0
329,.,None,,0
330,.,None,,0
331,.,None,,0
332,.,None,,0
333,.,None,,0
334,good .,adj .,ENG,0
335,.,None,,0
336,no we'll come set .,co pro:sub v v .,ENG ENG ENG ENG,0
337,.,None,,0
338,I'm gonna try the library rather than Bibles .,pro:sub part v det:art n adv prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG,0
339,I don't know any place to store the blogs .,pro:sub mod v qn n inf v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
340,that's my dilemma !,pro:dem det:poss n !,ENG ENG ENG,0
341,.,None,,0
342,you've been to my house .,pro:per cop prep det:poss n .,ENG ENG ENG ENG ENG,0
343,you haven't seen the book store in the garage that I have no place to put !,pro:per aux part det:art n n prep det:art n pro:rel pro:sub v qn n inf v !,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
344,.,None,,0
345,I walked out the other day and when /.,pro:sub v prep det:art qn n coord pro:int +/.,ENG ENG ENG ENG ENG ENG ENG ENG,0
346,.,None,,0
347,I walked the //.,pro:sub v det:art +//.,ENG ENG ENG,0
348,I don't care about architectural .,pro:sub mod v prep adj .,ENG ENG ENG ENG ENG,0
349,.,None,,0
350,no .,co .,ENG,0
351,.,None,,0
352,I /.,pro:sub +/.,ENG,0
353,.,None,,0
354,hello I have two little ones .,co pro:sub v det:num adj pro:indef .,ENG ENG ENG ENG ENG ENG,0
355,I'm getting riding of no books .,pro:sub part part prep qn n .,ENG ENG ENG ENG ENG ENG,0
356,.,None,,0
357,Judy Blume .,n:prop n:prop .,ENG ENG,0
358,.,None,,0
359,no actually actually yeah I just keep them for Danny .,co adv adv co pro:sub adv v pro:obj prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
360,there our family we are much about recycling .,adv det:poss n pro:sub aux adv adv part .,ENG ENG ENG ENG ENG ENG ENG ENG,0
361,there went to my nephew .,adv v prep det:poss n .,ENG ENG ENG ENG ENG,0
362,they came back from my nephew .,pro:sub v adv prep det:poss n .,ENG ENG ENG ENG ENG ENG,0
363,now they are going to Max and James .,adv pro:sub aux part prep n:prop coord n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG,0
364,when Danny grows up the one who is reading now because he is much older .,conj n:prop v prep det:art pro:indef pro:rel aux part adv conj pro:sub cop adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
365,they all go to ...,pro:sub post v prep +...,ENG ENG ENG ENG,0
366,.,None,,0
367,my sister .,det:poss n .,ENG ENG,0
368,.,None,,0
369,my nephew is twenty four .,det:poss n cop det:num det:num .,ENG ENG ENG ENG ENG,0
370,"I said ""/.","pro:sub v +""/.",ENG ENG,0
371,it's a good material .,pro:per det:art adj adj .,ENG ENG ENG ENG,0
372,it's a good product .,pro:per det:art adj n .,ENG ENG ENG ENG,0
373,why should I buy a new one ?,pro:int mod pro:sub v det:art adj pro:indef ?,ENG ENG ENG ENG ENG ENG ENG,0
374,.,None,,0
375,sixteenth of what .,adj prep pro:int .,ENG ENG ENG,0
376,the sixth of January was a Sunday .,det:art adj prep n:prop cop det:art n:prop .,ENG ENG ENG ENG ENG ENG ENG,0
377,.,None,,0
378,.,None,,0
379,.,None,,0
380,that's where your d_j it's .,pro:dem pro:int det:poss n pro:per .,ENG ENG ENG ENG ENG,0
